Team 1 Rank,Team 1 Tournament Rank,Team 1 Team Name,Team 1 Conference,Team 1 Wins,Team 1 Losses,Team 1 AdjEM,Team 1 AdjO,Team 1 AdjO Rank,Team 1 AdjD,Team 1 AdjD Rank,Team 1 AdjT,Team 1 AdjT Rank,Team 1 Luck,Team 1 Luck Rank,Team 1 SS AdjEM,Team 1 SS AdjEM Rank,Team 1 SS OppO,Team 1 SS OppO Rank,Team 1 SS OppD,Team 1 SS OppD Rank,Team 1 NCSOS AdjEM,Team 1 NCSOS AdjEM Rank,Team 1 Year,Team 1 ID,Team 1 Score,Team 2 Rank,Team 2 Tournament Rank,Team 2 Team Name,Team 2 Conference,Team 2 Wins,Team 2 Losses,Team 2 AdjEM,Team 2 AdjO,Team 2 AdjO Rank,Team 2 AdjD,Team 2 AdjD Rank,Team 2 AdjT,Team 2 AdjT Rank,Team 2 Luck,Team 2 Luck Rank,Team 2 SS AdjEM,Team 2 SS AdjEM Rank,Team 2 SS OppO,Team 2 SS OppO Rank,Team 2 SS OppD,Team 2 SS OppD Rank,Team 2 NCSOS AdjEM,Team 2 NCSOS AdjEM Rank,Team 2 Year,Team 2 ID,Team 2 Score
27,10,USC,P10,22,13,18.26,110,65,91.8,16,63.7,242,-0.032,260,10.81,9,110.5,2,99.7,51,0.74,134,2009,1425,72,74,7,Boston College,ACC,22,12,11.2,113.2,33,102,150,65.3,172,0.038,74,6.4,56,106.6,51,100.2,67,-5.57,292,2009,1130,55
29,12,Wisconsin,B10,20,13,17.62,113.3,31,95.7,46,59.1,333,-0.052,299,9.51,28,107.3,44,97.8,9,1.32,121,2009,1458,61,39,5,Florida St.,ACC,25,10,15.76,105.9,116,90.1,7,65.9,148,0.066,28,10.01,21,109.2,6,99.2,42,0.6,140,2009,1199,59
20,4,Xavier,A10,27,8,20.24,111,53,90.8,12,65.8,149,-0.008,185,5.81,64,105.8,68,100,62,7.97,24,2009,1462,77,118,13,Portland St.,BSky,23,10,4.04,109.2,77,105.1,219,64.8,191,0.025,105,-3.32,233,101.5,221,104.8,242,0,157,2009,1340,59
2,1,Connecticut,BE,31,5,29.25,116,17,86.8,3,67.1,96,0.024,107,10.37,13,109,11,98.6,24,-1.68,200,2009,1163,92,45,9,Texas A&M,B12,24,10,15.01,113.1,35,98.1,74,63.9,235,0.053,48,7.85,48,107.1,48,99.3,45,-4.3,261,2009,1401,66
10,2,Duke,ACC,30,7,24.31,117.5,7,93.2,28,66.3,127,0.053,47,10.23,15,108.5,19,98.3,17,3.18,84,2009,1181,74,22,7,Texas,B12,23,12,19.65,112.2,42,92.5,20,65.4,160,-0.048,288,10.16,17,109.2,8,99,36,2.01,108,2009,1400,69
8,4,Gonzaga,WCC,28,6,24.51,117.5,8,93,24,67.1,97,0.003,156,4.63,78,105.1,89,100.5,74,10.61,13,2009,1211,83,88,12,Western Kentucky,SB,25,9,8.1,111.1,52,103,173,65.6,155,0.092,10,-0.6,173,102.2,197,102.8,162,6.63,36,2009,1443,81
4,2,Memphis,CUSA,33,4,28.67,112.8,37,84.2,1,65.9,145,-0.009,190,4.73,77,105.5,73,100.8,78,4.19,67,2009,1272,89,55,10,Maryland,ACC,21,14,13.55,110,67,96.4,56,66.3,126,0.039,72,9.61,26,108.3,24,98.7,28,-3.29,238,2009,1268,70
1,1,North Carolina,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126,2009,1314,84,46,8,LSU,SEC,27,8,14.86,111.5,47,96.6,60,66.1,136,0.075,22,3.5,92,104.6,101,101.1,86,-8.66,327,2009,1261,70
7,2,Oklahoma,B12,30,6,24.59,118.3,4,93.7,33,66.6,109,0.018,120,9.49,29,108.3,25,98.9,31,0.46,143,2009,1328,73,47,10,Michigan,B10,21,14,14.75,112.2,40,97.5,67,62.5,285,0.014,132,11.39,5,108.5,20,97.1,3,0.63,139,2009,1276,63
18,5,Purdue,B10,27,10,21.84,110.5,60,88.7,5,65.9,144,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289,2009,1345,76,17,4,Washington,P10,26,9,22.09,113.1,34,91,14,72.2,10,-0.005,180,10.18,16,109.4,4,99.2,44,0.09,151,2009,1449,74
13,3,Villanova,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,2009,1437,89,12,6,UCLA,P10,26,9,23.93,119.5,3,95.6,44,65.3,171,-0.03,251,8.42,39,107.6,39,99.1,40,-3.43,243,2009,1417,69
37,12,Arizona,P10,21,14,15.96,117.7,6,101.8,147,64.9,187,0.018,119,11.33,6,109,10,97.7,8,2.34,100,2009,1112,71,66,13,Cleveland St.,Horz,26,11,11.96,105.3,124,93.3,29,63.7,243,0.009,145,3.76,88,104.6,100,100.9,81,7.07,33,2009,1156,57
14,3,Kansas,B12,27,8,23.83,114.5,23,90.7,11,67.2,93,-0.013,202,8.83,37,107.9,32,99.1,39,1.55,117,2009,1242,60,78,11,Dayton,A10,27,8,10.23,103.3,156,93,25,64.5,210,0.107,5,2.34,110,104.9,93,102.6,152,-4.57,269,2009,1173,43
5,1,Louisville,BE,31,6,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99,37,-0.19,161,2009,1257,79,67,9,Siena,MAAC,27,8,11.93,110.3,63,98.4,78,70.7,16,0.031,90,0.91,138,102.4,188,101.5,109,7.27,29,2009,1373,72
9,2,Michigan St.,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,2009,1277,74,27,10,USC,P10,22,13,18.26,110,65,91.8,16,63.7,242,-0.032,260,10.81,9,110.5,2,99.7,51,0.74,134,2009,1425,69
6,3,Missouri,B12,31,7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,2009,1281,83,19,6,Marquette,BE,25,10,21.02,117.1,9,96.1,52,67.5,78,-0.014,203,8.22,41,107.8,34,99.5,49,-4.95,279,2009,1266,79
3,1,Pittsburgh,BE,31,5,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98,12,0.79,132,2009,1338,84,26,8,Oklahoma St.,B12,23,12,18.33,116.4,15,98.1,73,69.3,36,-0.003,169,10.46,12,108.8,15,98.4,19,-0.28,165,2009,1329,76
16,3,Syracuse,BE,28,10,22.21,117,10,94.8,39,69.7,29,0.024,106,11.46,4,108.4,21,97,1,0.77,133,2009,1393,78,15,6,Arizona St.,P10,25,10,23.03,118.2,5,95.2,42,59.1,334,-0.018,223,10.14,18,108.9,13,98.8,29,-2.04,207,2009,1113,67
20,4,Xavier,A10,27,8,20.24,111,53,90.8,12,65.8,149,-0.008,185,5.81,64,105.8,68,100,62,7.97,24,2009,1462,60,29,12,Wisconsin,B10,20,13,17.62,113.3,31,95.7,46,59.1,333,-0.052,299,9.51,28,107.3,44,97.8,9,1.32,121,2009,1458,49
2,1,Connecticut,BE,31,5,29.25,116,17,86.8,3,67.1,96,0.024,107,10.37,13,109,11,98.6,24,-1.68,200,2009,1163,72,18,5,Purdue,B10,27,10,21.84,110.5,60,88.7,5,65.9,144,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289,2009,1345,60
6,3,Missouri,B12,31,7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,2009,1281,102,4,2,Memphis,CUSA,33,4,28.67,112.8,37,84.2,1,65.9,145,-0.009,190,4.73,77,105.5,73,100.8,78,4.19,67,2009,1272,91
3,1,Pittsburgh,BE,31,5,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98,12,0.79,132,2009,1338,60,20,4,Xavier,A10,27,8,20.24,111,53,90.8,12,65.8,149,-0.008,185,5.81,64,105.8,68,100,62,7.97,24,2009,1462,55
13,3,Villanova,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,2009,1437,77,10,2,Duke,ACC,30,7,24.31,117.5,7,93.2,28,66.3,127,0.053,47,10.23,15,108.5,19,98.3,17,3.18,84,2009,1181,54
5,1,Louisville,BE,31,6,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99,37,-0.19,161,2009,1257,103,37,12,Arizona,P10,21,14,15.96,117.7,6,101.8,147,64.9,187,0.018,119,11.33,6,109,10,97.7,8,2.34,100,2009,1112,64
9,2,Michigan St.,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,2009,1277,67,14,3,Kansas,B12,27,8,23.83,114.5,23,90.7,11,67.2,93,-0.013,202,8.83,37,107.9,32,99.1,39,1.55,117,2009,1242,62
1,1,North Carolina,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126,2009,1314,98,8,4,Gonzaga,WCC,28,6,24.51,117.5,8,93,24,67.1,97,0.003,156,4.63,78,105.1,89,100.5,74,10.61,13,2009,1211,77
7,2,Oklahoma,B12,30,6,24.59,118.3,4,93.7,33,66.6,109,0.018,120,9.49,29,108.3,25,98.9,31,0.46,143,2009,1328,84,16,3,Syracuse,BE,28,10,22.21,117,10,94.8,39,69.7,29,0.024,106,11.46,4,108.4,21,97,1,0.77,133,2009,1393,71
2,1,Connecticut,BE,31,5,29.25,116,17,86.8,3,67.1,96,0.024,107,10.37,13,109,11,98.6,24,-1.68,200,2009,1163,82,6,3,Missouri,B12,31,7,24.81,116.6,13,91.8,17,70.9,15,0.031,87,7.96,44,106.4,57,98.4,20,-3.76,251,2009,1281,75
13,3,Villanova,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,2009,1437,78,3,1,Pittsburgh,BE,31,5,28.96,121.2,2,92.3,19,65.2,174,-0.012,201,10.11,19,108.1,28,98,12,0.79,132,2009,1338,76
9,2,Michigan St.,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,2009,1277,64,5,1,Louisville,BE,31,6,26.06,111.2,49,85.2,2,66.9,103,0.068,25,9.57,27,108.6,17,99,37,-0.19,161,2009,1257,52
1,1,North Carolina,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126,2009,1314,72,7,2,Oklahoma,B12,30,6,24.59,118.3,4,93.7,33,66.6,109,0.018,120,9.49,29,108.3,25,98.9,31,0.46,143,2009,1328,60
9,2,Michigan St.,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,2009,1277,82,2,1,Connecticut,BE,31,5,29.25,116,17,86.8,3,67.1,96,0.024,107,10.37,13,109,11,98.6,24,-1.68,200,2009,1163,73
1,1,North Carolina,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126,2009,1314,83,13,3,Villanova,BE,30,8,23.89,114.4,24,90.5,10,68.3,62,0.021,116,9.99,22,108.9,14,98.9,32,-5.37,286,2009,1437,69
1,1,North Carolina,ACC,34,4,31.14,123.2,1,92.1,18,72.9,6,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126,2009,1314,89,9,2,Michigan St.,B10,31,7,24.37,114.3,26,89.9,6,66.5,112,0.091,11,12.33,2,109.4,5,97.1,2,5.81,42,2009,1277,72
