Team 1 Rank,Team 1 Tournament Rank,Team 1 Team Name,Team 1 Conference,Team 1 Wins,Team 1 Losses,Team 1 AdjEM,Team 1 AdjO,Team 1 AdjO Rank,Team 1 AdjD,Team 1 AdjD Rank,Team 1 AdjT,Team 1 AdjT Rank,Team 1 Luck,Team 1 Luck Rank,Team 1 SS AdjEM,Team 1 SS AdjEM Rank,Team 1 SS OppO,Team 1 SS OppO Rank,Team 1 SS OppD,Team 1 SS OppD Rank,Team 1 NCSOS AdjEM,Team 1 NCSOS AdjEM Rank,Team 1 Year,Team 1 ID,Team 1 Score,Team 2 Rank,Team 2 Tournament Rank,Team 2 Team Name,Team 2 Conference,Team 2 Wins,Team 2 Losses,Team 2 AdjEM,Team 2 AdjO,Team 2 AdjO Rank,Team 2 AdjD,Team 2 AdjD Rank,Team 2 AdjT,Team 2 AdjT Rank,Team 2 Luck,Team 2 Luck Rank,Team 2 SS AdjEM,Team 2 SS AdjEM Rank,Team 2 SS OppO,Team 2 SS OppO Rank,Team 2 SS OppD,Team 2 SS OppD Rank,Team 2 NCSOS AdjEM,Team 2 NCSOS AdjEM Rank,Team 2 Year,Team 2 ID,Team 2 Score
36,12,Milwaukee,Horz,26,6,14.69,110.1,52,95.4,38,68.8,59,0.079,22,2.31,120,104.6,119,102.3,129,7.63,21,2005,1454,83,18,5,Alabama,SEC,24,8,20.51,118.8,9,98.3,78,62.8,292,0.033,92,6.84,45,106.5,57,99.6,40,-1.28,198,2005,1104,73
95,14,Bucknell,Pat,23,10,6.69,102.2,176,95.6,41,63.1,281,0.063,40,-2.34,198,101.4,210,103.7,197,2.28,97,2005,1137,64,11,3,Kansas,B12,23,7,23.08,115.6,15,92.5,18,66.5,147,0.008,145,10.45,8,108.1,18,97.7,5,10.37,13,2005,1242,63
15,2,Connecticut,BE,23,8,21.94,112.1,38,90.2,10,70.6,28,-0.031,246,8.52,25,108.5,12,100,52,-1.04,191,2005,1163,77,192,15,UCF,ASun,24,9,-2.56,105,126,107.6,254,60.1,317,0.067,34,-8.61,304,99,280,107.7,325,-4.62,276,2005,1416,71
3,1,Duke,ACC,27,6,27.41,115.7,13,88.3,2,68.3,81,-0.002,167,10.89,6,109.5,2,98.6,18,1.51,116,2005,1181,57,209,16,Delaware St.,MEAC,19,14,-4.95,102.3,175,107.2,245,59.3,322,0.077,25,-7.47,284,97.1,311,104.6,229,9.89,14,2005,1175,46
10,4,Florida,SEC,24,8,23.93,116.4,11,92.5,16,65.2,207,-0.027,239,7.13,40,106.6,53,99.5,34,-4.3,265,2005,1196,67,85,13,Ohio,MAC,21,11,8.29,109.8,58,101.5,138,65.7,187,0.042,70,2.72,112,104.9,109,102.2,123,-4.24,264,2005,1325,62
22,5,Georgia Tech,ACC,20,12,19.23,109.2,66,90,8,68.6,68,-0.038,259,10.91,5,108.9,4,98,8,-4.87,280,2005,1210,80,38,12,George Washington,A10,22,8,14.41,109.9,56,95.5,40,70.8,25,-0.013,197,0.49,148,103.6,147,103.1,160,0.84,136,2005,1203,68
48,9,Iowa St.,B12,19,12,13.02,103.1,159,90.1,9,66.8,130,0.003,152,7.22,39,107.5,28,100.3,60,-3.06,238,2005,1235,64,41,8,Minnesota,B10,21,11,14.06,104,143,89.9,7,67.3,114,0.016,121,6.18,61,106,75,99.8,47,-3.99,258,2005,1278,53
4,4,Louisville,CUSA,33,5,25.78,118.8,8,93,20,66.3,154,0.045,67,6.42,57,106.1,68,99.7,43,-2.03,218,2005,1257,68,74,13,Louisiana Lafayette,SB,20,11,9.91,107.1,94,97.2,62,67.6,107,0.037,83,2.67,114,104.8,115,102.2,122,9.12,17,2005,1418,62
5,5,Michigan St.,B10,26,7,25.67,119.7,6,94,28,66.4,150,-0.013,194,7.89,33,107,41,99.1,25,-3.18,240,2005,1277,89,73,12,Old Dominion,CAA,28,6,10.04,104.7,132,94.6,31,66.4,151,0.049,57,-3.2,217,101,225,104.2,215,-3.98,257,2005,1330,81
34,9,Mississippi St.,SEC,23,11,15.25,109.3,65,94,27,68.1,88,0.038,78,6.49,55,106.9,42,100.4,67,-1.84,214,2005,1280,93,69,8,Stanford,P10,18,13,10.63,106.6,103,95.9,45,67.1,121,0.049,61,8.47,27,107.5,25,99.1,24,4.14,67,2005,1390,70
23,10,N.C. State,ACC,21,14,18.93,115,17,96.1,47,63.1,282,-0.062,295,10.05,11,108.3,14,98.3,13,-3.82,253,2005,1301,75,54,7,Charlotte,CUSA,21,8,12.15,111.6,42,99.5,90,70.6,29,0.042,72,3.68,100,104.9,114,101.2,92,-1.74,210,2005,1150,63
1,1,North Carolina,ACC,33,4,32.77,122.5,2,89.7,5,73.1,7,0.011,135,11.64,2,108.7,7,97.1,1,4.26,64,2005,1314,96,178,16,Oakland,MCon,13,19,-1.2,108.1,75,109.3,282,65.2,208,-0.022,222,1.99,124,105.2,99,103.2,170,14.37,3,2005,1324,68
6,2,Oklahoma St.,B12,26,7,25.02,121.2,4,96.2,50,66.2,160,-0.015,204,9.59,15,108,19,98.4,14,5.03,49,2005,1329,63,134,15,Southeastern Louisiana,Slnd,24,9,3.2,97.1,255,93.9,25,60,318,0.007,150,-4.75,258,100.3,241,105.1,250,-1.78,212,2005,1368,50
29,7,Southern Illinois,MVC,27,8,16.75,109.1,69,92.4,15,63.4,271,0.015,122,6.1,63,106.7,51,100.6,76,4.17,66,2005,1356,65,78,10,Saint Mary's,WCC,25,9,9.41,106.8,100,97.4,64,64.9,220,0.08,20,3.04,110,105.2,98,102.2,120,-0.59,175,2005,1388,56
43,13,Vermont,AE,25,7,13.53,111.3,46,97.8,72,64.7,230,0.032,96,-1.71,186,100.7,231,102.4,135,5.11,48,2005,1436,60,16,4,Syracuse,BE,27,7,20.98,115.6,14,94.7,33,65.8,180,0.002,155,6.29,60,106.8,47,100.5,69,-4.57,275,2005,1393,57
7,5,Villanova,BE,24,8,25.02,114.7,19,89.7,6,67,126,-0.054,285,9.16,17,107.9,21,98.7,19,-0.89,182,2005,1437,55,31,12,New Mexico,MWC,26,7,15.54,112.8,30,97.3,63,65.4,196,-0.002,165,-0.46,163,103.4,154,103.9,205,-10.69,322,2005,1307,47
17,6,Wisconsin,B10,25,9,20.81,112,39,91.2,11,62.8,291,0.042,71,10.24,9,108.5,10,98.3,12,1.27,122,2005,1458,57,45,11,Northern Iowa,MVC,21,11,13.36,112.2,37,98.9,85,64.5,233,-0.035,254,5.44,72,105.8,82,100.3,62,1.09,132,2005,1320,52
13,3,Arizona,P10,30,7,22.22,116.7,10,94.5,30,68.6,75,0.027,104,8.12,30,107.8,22,99.7,44,3.33,79,2005,1112,85,51,11,UAB,CUSA,22,11,12.51,109.2,67,96.7,55,71,24,-0.001,161,4.75,82,105.5,90,100.7,80,1.33,120,2005,1412,63
2,1,Illinois,B10,37,2,32.68,122.3,3,89.6,4,64.1,249,-0.007,179,8.16,28,107.3,32,99.1,27,0.31,157,2005,1228,71,55,9,Nevada,WAC,25,7,12.11,104,144,91.8,13,65.7,189,0.045,68,1.1,141,104.5,124,103.4,182,0.35,155,2005,1305,59
9,2,Kentucky,SEC,28,6,24.1,113,29,88.9,3,66.6,142,0.032,94,8.85,21,107.9,20,99.1,26,-2.71,235,2005,1246,69,19,7,Cincinnati,CUSA,25,8,20.43,112.5,33,92,14,68,89,-0.006,177,5.48,71,106.1,71,100.6,77,0.62,145,2005,1153,60
32,6,Texas Tech,B12,22,11,15.47,110.3,50,94.8,36,69,55,0.037,81,8.93,20,108.8,5,99.9,51,-3.94,256,2005,1403,71,26,3,Gonzaga,WCC,26,5,17.88,119.3,7,101.4,135,67.1,124,0.012,131,3.46,103,104,135,100.5,71,2.18,104,2005,1211,69
20,6,Utah,MWC,29,6,20.33,113.1,28,92.7,19,59.1,325,0.032,95,3.6,101,105.9,78,102.3,133,-4.04,259,2005,1428,67,12,3,Oklahoma,B12,25,8,22.55,114.4,21,91.8,12,65.4,201,-0.006,175,7.68,34,107.5,27,99.8,48,0.09,161,2005,1328,58
14,1,Washington,P10,29,6,22.18,120.6,5,98.4,80,71.9,14,0.06,43,8.61,23,107.5,26,98.9,20,6.73,29,2005,1449,97,40,8,Pacific,BW,27,4,14.08,114.5,20,100.5,115,63.6,263,0.091,13,0.66,146,103.1,160,102.4,137,1.74,111,2005,1334,79
35,7,West Virginia,BE,24,11,15,114.1,25,99.1,88,63.6,265,0.082,19,9.14,18,108.6,9,99.5,35,-7.33,304,2005,1452,111,8,2,Wake Forest,ACC,27,6,24.86,124.3,1,99.5,89,68.9,56,0.046,65,10.94,4,108.4,13,97.5,4,4.87,51,2005,1448,105
36,12,Milwaukee,Horz,26,6,14.69,110.1,52,95.4,38,68.8,59,0.079,22,2.31,120,104.6,119,102.3,129,7.63,21,2005,1454,83,25,4,Boston College,BE,25,5,18.3,114.3,23,96,46,64.8,226,0.078,24,6.6,51,105.8,81,99.2,28,-4.21,262,2005,1130,75
3,1,Duke,ACC,27,6,27.41,115.7,13,88.3,2,68.3,81,-0.002,167,10.89,6,109.5,2,98.6,18,1.51,116,2005,1181,63,34,9,Mississippi St.,SEC,23,11,15.25,109.3,65,94,27,68.1,88,0.038,78,6.49,55,106.9,42,100.4,67,-1.84,214,2005,1280,55
4,4,Louisville,CUSA,33,5,25.78,118.8,8,93,20,66.3,154,0.045,67,6.42,57,106.1,68,99.7,43,-2.03,218,2005,1257,76,22,5,Georgia Tech,ACC,20,12,19.23,109.2,66,90,8,68.6,68,-0.038,259,10.91,5,108.9,4,98,8,-4.87,280,2005,1210,54
5,5,Michigan St.,B10,26,7,25.67,119.7,6,94,28,66.4,150,-0.013,194,7.89,33,107,41,99.1,25,-3.18,240,2005,1277,72,43,13,Vermont,AE,25,7,13.53,111.3,46,97.8,72,64.7,230,0.032,96,-1.71,186,100.7,231,102.4,135,5.11,48,2005,1436,61
23,10,N.C. State,ACC,21,14,18.93,115,17,96.1,47,63.1,282,-0.062,295,10.05,11,108.3,14,98.3,13,-3.82,253,2005,1301,65,15,2,Connecticut,BE,23,8,21.94,112.1,38,90.2,10,70.6,28,-0.031,246,8.52,25,108.5,12,100,52,-1.04,191,2005,1163,62
1,1,North Carolina,ACC,33,4,32.77,122.5,2,89.7,5,73.1,7,0.011,135,11.64,2,108.7,7,97.1,1,4.26,64,2005,1314,92,48,9,Iowa St.,B12,19,12,13.02,103.1,159,90.1,9,66.8,130,0.003,152,7.22,39,107.5,28,100.3,60,-3.06,238,2005,1235,65
6,2,Oklahoma St.,B12,26,7,25.02,121.2,4,96.2,50,66.2,160,-0.015,204,9.59,15,108,19,98.4,14,5.03,49,2005,1329,85,29,7,Southern Illinois,MVC,27,8,16.75,109.1,69,92.4,15,63.4,271,0.015,122,6.1,63,106.7,51,100.6,76,4.17,66,2005,1356,77
7,5,Villanova,BE,24,8,25.02,114.7,19,89.7,6,67,126,-0.054,285,9.16,17,107.9,21,98.7,19,-0.89,182,2005,1437,76,10,4,Florida,SEC,24,8,23.93,116.4,11,92.5,16,65.2,207,-0.027,239,7.13,40,106.6,53,99.5,34,-4.3,265,2005,1196,65
17,6,Wisconsin,B10,25,9,20.81,112,39,91.2,11,62.8,291,0.042,71,10.24,9,108.5,10,98.3,12,1.27,122,2005,1458,71,95,14,Bucknell,Pat,23,10,6.69,102.2,176,95.6,41,63.1,281,0.063,40,-2.34,198,101.4,210,103.7,197,2.28,97,2005,1137,62
13,3,Arizona,P10,30,7,22.22,116.7,10,94.5,30,68.6,75,0.027,104,8.12,30,107.8,22,99.7,44,3.33,79,2005,1112,79,6,2,Oklahoma St.,B12,26,7,25.02,121.2,4,96.2,50,66.2,160,-0.015,204,9.59,15,108,19,98.4,14,5.03,49,2005,1329,78
2,1,Illinois,B10,37,2,32.68,122.3,3,89.6,4,64.1,249,-0.007,179,8.16,28,107.3,32,99.1,27,0.31,157,2005,1228,77,36,12,Milwaukee,Horz,26,6,14.69,110.1,52,95.4,38,68.8,59,0.079,22,2.31,120,104.6,119,102.3,129,7.63,21,2005,1454,63
4,4,Louisville,CUSA,33,5,25.78,118.8,8,93,20,66.3,154,0.045,67,6.42,57,106.1,68,99.7,43,-2.03,218,2005,1257,93,14,1,Washington,P10,29,6,22.18,120.6,5,98.4,80,71.9,14,0.06,43,8.61,23,107.5,26,98.9,20,6.73,29,2005,1449,79
35,7,West Virginia,BE,24,11,15,114.1,25,99.1,88,63.6,265,0.082,19,9.14,18,108.6,9,99.5,35,-7.33,304,2005,1452,65,32,6,Texas Tech,B12,22,11,15.47,110.3,50,94.8,36,69,55,0.037,81,8.93,20,108.8,5,99.9,51,-3.94,256,2005,1403,60
9,2,Kentucky,SEC,28,6,24.1,113,29,88.9,3,66.6,142,0.032,94,8.85,21,107.9,20,99.1,26,-2.71,235,2005,1246,62,20,6,Utah,MWC,29,6,20.33,113.1,28,92.7,19,59.1,325,0.032,95,3.6,101,105.9,78,102.3,133,-4.04,259,2005,1428,52
5,5,Michigan St.,B10,26,7,25.67,119.7,6,94,28,66.4,150,-0.013,194,7.89,33,107,41,99.1,25,-3.18,240,2005,1277,78,3,1,Duke,ACC,27,6,27.41,115.7,13,88.3,2,68.3,81,-0.002,167,10.89,6,109.5,2,98.6,18,1.51,116,2005,1181,68
1,1,North Carolina,ACC,33,4,32.77,122.5,2,89.7,5,73.1,7,0.011,135,11.64,2,108.7,7,97.1,1,4.26,64,2005,1314,67,7,5,Villanova,BE,24,8,25.02,114.7,19,89.7,6,67,126,-0.054,285,9.16,17,107.9,21,98.7,19,-0.89,182,2005,1437,66
17,6,Wisconsin,B10,25,9,20.81,112,39,91.2,11,62.8,291,0.042,71,10.24,9,108.5,10,98.3,12,1.27,122,2005,1458,65,23,10,N.C. State,ACC,21,14,18.93,115,17,96.1,47,63.1,282,-0.062,295,10.05,11,108.3,14,98.3,13,-3.82,253,2005,1301,56
2,1,Illinois,B10,37,2,32.68,122.3,3,89.6,4,64.1,249,-0.007,179,8.16,28,107.3,32,99.1,27,0.31,157,2005,1228,90,13,3,Arizona,P10,30,7,22.22,116.7,10,94.5,30,68.6,75,0.027,104,8.12,30,107.8,22,99.7,44,3.33,79,2005,1112,89
4,4,Louisville,CUSA,33,5,25.78,118.8,8,93,20,66.3,154,0.045,67,6.42,57,106.1,68,99.7,43,-2.03,218,2005,1257,93,35,7,West Virginia,BE,24,11,15,114.1,25,99.1,88,63.6,265,0.082,19,9.14,18,108.6,9,99.5,35,-7.33,304,2005,1452,85
5,5,Michigan St.,B10,26,7,25.67,119.7,6,94,28,66.4,150,-0.013,194,7.89,33,107,41,99.1,25,-3.18,240,2005,1277,94,9,2,Kentucky,SEC,28,6,24.1,113,29,88.9,3,66.6,142,0.032,94,8.85,21,107.9,20,99.1,26,-2.71,235,2005,1246,88
1,1,North Carolina,ACC,33,4,32.77,122.5,2,89.7,5,73.1,7,0.011,135,11.64,2,108.7,7,97.1,1,4.26,64,2005,1314,88,17,6,Wisconsin,B10,25,9,20.81,112,39,91.2,11,62.8,291,0.042,71,10.24,9,108.5,10,98.3,12,1.27,122,2005,1458,82
2,1,Illinois,B10,37,2,32.68,122.3,3,89.6,4,64.1,249,-0.007,179,8.16,28,107.3,32,99.1,27,0.31,157,2005,1228,72,4,4,Louisville,CUSA,33,5,25.78,118.8,8,93,20,66.3,154,0.045,67,6.42,57,106.1,68,99.7,43,-2.03,218,2005,1257,57
1,1,North Carolina,ACC,33,4,32.77,122.5,2,89.7,5,73.1,7,0.011,135,11.64,2,108.7,7,97.1,1,4.26,64,2005,1314,87,5,5,Michigan St.,B10,26,7,25.67,119.7,6,94,28,66.4,150,-0.013,194,7.89,33,107,41,99.1,25,-3.18,240,2005,1277,71
1,1,North Carolina,ACC,33,4,32.77,122.5,2,89.7,5,73.1,7,0.011,135,11.64,2,108.7,7,97.1,1,4.26,64,2005,1314,75,2,1,Illinois,B10,37,2,32.68,122.3,3,89.6,4,64.1,249,-0.007,179,8.16,28,107.3,32,99.1,27,0.31,157,2005,1228,70
