Team 1 Rank,Team 1 Tournament Rank,Team 1 Team Name,Team 1 Conference,Team 1 Wins,Team 1 Losses,Team 1 AdjEM,Team 1 AdjO,Team 1 AdjO Rank,Team 1 AdjD,Team 1 AdjD Rank,Team 1 AdjT,Team 1 AdjT Rank,Team 1 Luck,Team 1 Luck Rank,Team 1 SS AdjEM,Team 1 SS AdjEM Rank,Team 1 SS OppO,Team 1 SS OppO Rank,Team 1 SS OppD,Team 1 SS OppD Rank,Team 1 NCSOS AdjEM,Team 1 NCSOS AdjEM Rank,Team 1 Year,Team 1 ID,Team 1 Score,Team 2 Rank,Team 2 Tournament Rank,Team 2 Team Name,Team 2 Conference,Team 2 Wins,Team 2 Losses,Team 2 AdjEM,Team 2 AdjO,Team 2 AdjO Rank,Team 2 AdjD,Team 2 AdjD Rank,Team 2 AdjT,Team 2 AdjT Rank,Team 2 Luck,Team 2 Luck Rank,Team 2 SS AdjEM,Team 2 SS AdjEM Rank,Team 2 SS OppO,Team 2 SS OppO Rank,Team 2 SS OppD,Team 2 SS OppD Rank,Team 2 NCSOS AdjEM,Team 2 NCSOS AdjEM Rank,Team 2 Year,Team 2 ID,Team 2 Score
38,11,Notre Dame,ACC,24,11,15.25,112.4,28,97.2,69,65.6,258,0.017,141,7.81,52,107.1,48,99.3,53,2.7,90,2022,1323,78,28,6,Alabama,SEC,19,14,16.57,115.2,16,98.6,92,71.9,11,-0.022,229,12.58,2,109.4,2,96.9,10,10.15,10,2022,1104,64
31,7,Ohio St.,B10,20,12,16.24,115.5,13,99.3,111,65,289,-0.017,213,9.83,20,108.3,13,98.4,30,2.31,96,2022,1326,54,29,10,Loyola Chicago,MVC,25,8,16.52,108.6,75,92.1,18,64.7,308,0.012,149,3.12,105,104.7,98,101.6,113,3.15,79,2022,1260,41
14,3,Purdue,B10,29,8,22.36,121,2,98.6,93,66.1,237,0.022,133,8.81,33,108,19,99.2,49,-3.54,261,2022,1345,78,147,14,Yale,Ivy,19,12,1.98,100.7,218,98.8,98,68.8,88,0.063,53,-1.48,180,103.3,139,104.8,246,0.65,137,2022,1463,56
26,9,TCU,B12,21,13,17.02,108.7,74,91.7,15,65.9,246,0.014,144,11.74,6,108,21,96.2,5,-5,298,2022,1395,69,52,8,Seton Hall,BE,21,11,13.61,107.1,91,93.5,31,67.3,167,0.033,111,8.91,29,107.5,32,98.6,36,0.99,130,2022,1371,42
15,6,Texas,B12,22,12,20.88,112.5,26,91.6,14,63.8,336,-0.043,281,10.68,15,107.7,27,97,12,-8.15,343,2022,1400,81,19,11,Virginia Tech,ACC,23,13,18.86,115,17,96.1,54,63.3,340,-0.062,310,7.88,50,107.4,37,99.5,59,-0.53,174,2022,1439,73
7,3,Texas Tech,B12,27,10,25.64,110.7,42,85,1,66.5,218,-0.031,247,10.98,12,107.8,26,96.8,9,-8.24,347,2022,1403,97,138,14,Montana St.,BSky,27,8,2.94,104.3,150,101.4,143,67.5,153,0.085,29,-6.02,294,101.6,208,107.6,345,-1.34,199,2022,1286,62
10,2,Villanova,BE,30,8,24.56,117.5,9,92.9,23,62.3,347,0.06,58,11.46,9,109.1,6,97.6,15,8.65,14,2022,1437,80,141,15,Delaware,CAA,22,13,2.64,107,94,104.3,213,66.7,204,0.038,101,-1.57,181,102.3,179,103.8,199,-3.75,268,2022,1174,60
37,3,Wisconsin,B10,25,8,15.34,109.3,62,94,34,66.5,215,0.105,15,9.77,21,108.4,12,98.6,37,2.91,85,2022,1458,67,117,14,Colgate,Pat,23,12,4.41,108.2,78,103.8,201,67.2,177,-0.076,329,-7.4,327,99.3,317,106.7,316,2.1,101,2022,1159,60
18,4,Arkansas,SEC,28,9,19.46,109.9,53,90.4,11,70.7,28,0.038,99,9.08,27,107.5,33,98.4,28,-2.78,245,2022,1116,53,80,12,New Mexico St.,WAC,27,7,10.61,107.1,92,96.5,61,66.1,238,0.085,30,1.21,122,102.5,172,101.3,109,3.48,71,2022,1308,48
1,1,Gonzaga,WCC,28,4,30.95,120.7,3,89.7,10,72.5,5,-0.039,271,4.24,93,104.6,101,100.3,89,-2.88,248,2022,1211,82,24,9,Memphis,Amer,22,11,17.23,111.2,38,94,33,69.9,49,-0.028,242,7.43,57,106.4,59,99,46,4.46,45,2022,1272,78
3,1,Kansas,B12,34,6,27.49,119.2,6,91.7,17,69.3,65,0.041,88,12.6,1,108,20,95.4,1,4.13,49,2022,1242,79,50,9,Creighton,BE,23,12,13.78,105.9,112,92.2,19,67.2,178,0.086,28,9.11,25,107.5,34,98.4,27,-0.67,178,2022,1166,72
27,11,Michigan,B10,19,15,16.61,113.9,21,97.2,74,66.7,203,-0.019,217,12.15,4,109.8,1,97.7,18,6.27,27,2022,1276,76,9,3,Tennessee,SEC,27,8,25.1,111.5,35,86.4,3,67.4,157,0.029,117,11.39,10,108.5,9,97.1,13,4.85,42,2022,1397,68
16,8,North Carolina,ACC,29,10,20.13,114.4,18,94.3,35,70.2,39,0.072,46,9.9,19,109,8,99.1,47,3.79,61,2022,1314,93,4,1,Baylor,B12,27,7,27.04,118,8,91,13,67.4,163,0.004,163,10.96,13,107.4,36,96.5,7,-1.89,216,2022,1124,86
32,4,Providence,BE,27,6,15.89,111.5,36,95.6,44,65.2,276,0.164,1,7.74,53,106.7,55,99,45,0.26,152,2022,1344,79,85,12,Richmond,A10,24,13,9.45,108.1,79,98.7,94,66.8,197,0.061,55,5.07,83,105.5,80,100.5,90,2.42,94,2022,1350,51
102,15,Saint Peter's,MAAC,22,12,7.24,100.3,231,93,25,65.9,247,0.018,139,0.25,137,103.1,150,102.8,149,3.97,52,2022,1389,70,36,7,Murray St.,OVC,31,3,15.42,111.5,34,96.1,52,66.1,241,0.074,43,-3.09,218,101.1,227,104.2,212,4.29,47,2022,1293,60
11,4,UCLA,P12,27,8,24.26,115.9,12,91.7,16,65.2,277,-0.029,245,8.5,39,107.2,43,98.7,38,3.67,64,2022,1417,72,17,5,Saint Mary's,WCC,26,8,19.53,110.1,51,90.6,12,63.6,339,0.039,96,6.89,65,106.8,54,99.9,71,3.31,72,2022,1388,56
5,1,Arizona,P12,33,4,25.96,118.6,7,92.6,21,72.2,9,0.048,75,6.45,70,105.9,70,99.5,58,-0.78,180,2022,1112,85,26,9,TCU,B12,21,13,17.02,108.7,74,91.7,15,65.9,246,0.014,144,11.74,6,108,21,96.2,5,-5,298,2022,1395,80
8,2,Duke,ACC,32,7,25.15,121.1,1,95.9,49,67.3,172,-0.01,199,8.22,42,107.8,24,99.6,63,-4.58,288,2022,1181,85,42,7,Michigan St.,B10,23,13,14.76,111.9,31,97.1,67,67.5,147,0.052,69,10.93,14,109.4,4,98.5,32,3.91,56,2022,1277,76
2,5,Houston,Amer,32,6,27.7,116.8,10,89.1,8,63.6,338,-0.012,203,5.89,75,105.5,81,99.6,62,0.18,154,2022,1222,68,20,4,Illinois,B10,23,10,18.75,112,30,93.3,29,67.2,179,0.033,110,10.44,17,109,7,98.6,34,1.39,123,2022,1228,53
43,11,Iowa St.,B12,22,13,14.63,103.1,171,88.5,5,66.3,226,0.049,74,11.25,11,108.1,16,96.9,11,-6.84,327,2022,1235,54,37,3,Wisconsin,B10,25,8,15.34,109.3,62,94,34,66.5,215,0.105,15,9.77,21,108.4,12,98.6,37,2.91,85,2022,1458,49
41,10,Miami FL,ACC,26,11,14.8,113.9,19,99.1,107,67.7,134,0.088,27,8.63,35,107.5,35,98.8,42,0.38,144,2022,1274,79,12,2,Auburn,SEC,28,6,23.2,112.7,25,89.5,9,70.1,42,-0.021,226,8.35,41,106.9,52,98.6,35,3.7,62,2022,1120,61
14,3,Purdue,B10,29,8,22.36,121,2,98.6,93,66.1,237,0.022,133,8.81,33,108,19,99.2,49,-3.54,261,2022,1345,81,15,6,Texas,B12,22,12,20.88,112.5,26,91.6,14,63.8,336,-0.043,281,10.68,15,107.7,27,97,12,-8.15,343,2022,1400,71
7,3,Texas Tech,B12,27,10,25.64,110.7,42,85,1,66.5,218,-0.031,247,10.98,12,107.8,26,96.8,9,-8.24,347,2022,1403,59,38,11,Notre Dame,ACC,24,11,15.25,112.4,28,97.2,69,65.6,258,0.017,141,7.81,52,107.1,48,99.3,53,2.7,90,2022,1323,53
10,2,Villanova,BE,30,8,24.56,117.5,9,92.9,23,62.3,347,0.06,58,11.46,9,109.1,6,97.6,15,8.65,14,2022,1437,71,31,7,Ohio St.,B10,20,12,16.24,115.5,13,99.3,111,65,289,-0.017,213,9.83,20,108.3,13,98.4,30,2.31,96,2022,1326,61
18,4,Arkansas,SEC,28,9,19.46,109.9,53,90.4,11,70.7,28,0.038,99,9.08,27,107.5,33,98.4,28,-2.78,245,2022,1116,74,1,1,Gonzaga,WCC,28,4,30.95,120.7,3,89.7,10,72.5,5,-0.039,271,4.24,93,104.6,101,100.3,89,-2.88,248,2022,1211,68
8,2,Duke,ACC,32,7,25.15,121.1,1,95.9,49,67.3,172,-0.01,199,8.22,42,107.8,24,99.6,63,-4.58,288,2022,1181,78,7,3,Texas Tech,B12,27,10,25.64,110.7,42,85,1,66.5,218,-0.031,247,10.98,12,107.8,26,96.8,9,-8.24,347,2022,1403,73
2,5,Houston,Amer,32,6,27.7,116.8,10,89.1,8,63.6,338,-0.012,203,5.89,75,105.5,81,99.6,62,0.18,154,2022,1222,72,5,1,Arizona,P12,33,4,25.96,118.6,7,92.6,21,72.2,9,0.048,75,6.45,70,105.9,70,99.5,58,-0.78,180,2022,1112,60
10,2,Villanova,BE,30,8,24.56,117.5,9,92.9,23,62.3,347,0.06,58,11.46,9,109.1,6,97.6,15,8.65,14,2022,1437,63,27,11,Michigan,B10,19,15,16.61,113.9,21,97.2,74,66.7,203,-0.019,217,12.15,4,109.8,1,97.7,18,6.27,27,2022,1276,55
3,1,Kansas,B12,34,6,27.49,119.2,6,91.7,17,69.3,65,0.041,88,12.6,1,108,20,95.4,1,4.13,49,2022,1242,66,32,4,Providence,BE,27,6,15.89,111.5,36,95.6,44,65.2,276,0.164,1,7.74,53,106.7,55,99,45,0.26,152,2022,1344,61
41,10,Miami FL,ACC,26,11,14.8,113.9,19,99.1,107,67.7,134,0.088,27,8.63,35,107.5,35,98.8,42,0.38,144,2022,1274,70,43,11,Iowa St.,B12,22,13,14.63,103.1,171,88.5,5,66.3,226,0.049,74,11.25,11,108.1,16,96.9,11,-6.84,327,2022,1235,56
16,8,North Carolina,ACC,29,10,20.13,114.4,18,94.3,35,70.2,39,0.072,46,9.9,19,109,8,99.1,47,3.79,61,2022,1314,73,11,4,UCLA,P12,27,8,24.26,115.9,12,91.7,16,65.2,277,-0.029,245,8.5,39,107.2,43,98.7,38,3.67,64,2022,1417,66
102,15,Saint Peter's,MAAC,22,12,7.24,100.3,231,93,25,65.9,247,0.018,139,0.25,137,103.1,150,102.8,149,3.97,52,2022,1389,67,14,3,Purdue,B10,29,8,22.36,121,2,98.6,93,66.1,237,0.022,133,8.81,33,108,19,99.2,49,-3.54,261,2022,1345,64
8,2,Duke,ACC,32,7,25.15,121.1,1,95.9,49,67.3,172,-0.01,199,8.22,42,107.8,24,99.6,63,-4.58,288,2022,1181,78,18,4,Arkansas,SEC,28,9,19.46,109.9,53,90.4,11,70.7,28,0.038,99,9.08,27,107.5,33,98.4,28,-2.78,245,2022,1116,69
10,2,Villanova,BE,30,8,24.56,117.5,9,92.9,23,62.3,347,0.06,58,11.46,9,109.1,6,97.6,15,8.65,14,2022,1437,50,2,5,Houston,Amer,32,6,27.7,116.8,10,89.1,8,63.6,338,-0.012,203,5.89,75,105.5,81,99.6,62,0.18,154,2022,1222,44
3,1,Kansas,B12,34,6,27.49,119.2,6,91.7,17,69.3,65,0.041,88,12.6,1,108,20,95.4,1,4.13,49,2022,1242,76,41,10,Miami FL,ACC,26,11,14.8,113.9,19,99.1,107,67.7,134,0.088,27,8.63,35,107.5,35,98.8,42,0.38,144,2022,1274,50
16,8,North Carolina,ACC,29,10,20.13,114.4,18,94.3,35,70.2,39,0.072,46,9.9,19,109,8,99.1,47,3.79,61,2022,1314,69,102,15,Saint Peter's,MAAC,22,12,7.24,100.3,231,93,25,65.9,247,0.018,139,0.25,137,103.1,150,102.8,149,3.97,52,2022,1389,49
3,1,Kansas,B12,34,6,27.49,119.2,6,91.7,17,69.3,65,0.041,88,12.6,1,108,20,95.4,1,4.13,49,2022,1242,81,10,2,Villanova,BE,30,8,24.56,117.5,9,92.9,23,62.3,347,0.06,58,11.46,9,109.1,6,97.6,15,8.65,14,2022,1437,65
16,8,North Carolina,ACC,29,10,20.13,114.4,18,94.3,35,70.2,39,0.072,46,9.9,19,109,8,99.1,47,3.79,61,2022,1314,81,8,2,Duke,ACC,32,7,25.15,121.1,1,95.9,49,67.3,172,-0.01,199,8.22,42,107.8,24,99.6,63,-4.58,288,2022,1181,77
3,1,Kansas,B12,34,6,27.49,119.2,6,91.7,17,69.3,65,0.041,88,12.6,1,108,20,95.4,1,4.13,49,2022,1242,72,16,8,North Carolina,ACC,29,10,20.13,114.4,18,94.3,35,70.2,39,0.072,46,9.9,19,109,8,99.1,47,3.79,61,2022,1314,69
