Team 1 Rank,Team 1 Tournament Rank,Team 1 Team Name,Team 1 Conference,Team 1 Wins,Team 1 Losses,Team 1 AdjEM,Team 1 AdjO,Team 1 AdjO Rank,Team 1 AdjD,Team 1 AdjD Rank,Team 1 AdjT,Team 1 AdjT Rank,Team 1 Luck,Team 1 Luck Rank,Team 1 SS AdjEM,Team 1 SS AdjEM Rank,Team 1 SS OppO,Team 1 SS OppO Rank,Team 1 SS OppD,Team 1 SS OppD Rank,Team 1 NCSOS AdjEM,Team 1 NCSOS AdjEM Rank,Team 1 Year,Team 1 ID,Team 1 Score,Team 2 Rank,Team 2 Tournament Rank,Team 2 Team Name,Team 2 Conference,Team 2 Wins,Team 2 Losses,Team 2 AdjEM,Team 2 AdjO,Team 2 AdjO Rank,Team 2 AdjD,Team 2 AdjD Rank,Team 2 AdjT,Team 2 AdjT Rank,Team 2 Luck,Team 2 Luck Rank,Team 2 SS AdjEM,Team 2 SS AdjEM Rank,Team 2 SS OppO,Team 2 SS OppO Rank,Team 2 SS OppD,Team 2 SS OppD Rank,Team 2 NCSOS AdjEM,Team 2 NCSOS AdjEM Rank,Team 2 Year,Team 2 ID,Team 2 Score
87,12,Montana,BSky,24,7,8.95,111.6,39,102.7,161,66.2,127,0.056,50,-0.62,173,103.6,146,104.2,193,-0.71,170,2006,1285,87,37,5,Nevada,WAC,27,6,15.22,110,57,94.8,39,65.8,137,0.024,107,1.9,119,103.6,143,101.7,122,3.89,60,2006,1305,79
17,2,Tennessee,SEC,22,8,19.44,116.6,8,97.2,72,71.1,13,0.012,140,9.44,13,108,20,98.5,20,-0.74,171,2006,1397,63,73,15,Winthrop,BSth,23,8,10.27,104.4,141,94.2,31,64,232,-0.027,231,-5.29,258,102.1,203,107.4,317,8.15,23,2006,1457,61
31,12,Texas A&M,B12,22,9,15.9,106.7,103,90.8,10,63,260,-0.008,188,4.22,86,104.8,94,100.6,85,-12.2,331,2006,1401,66,50,5,Syracuse,BE,23,12,13.15,110,60,96.8,67,68.3,63,0.077,24,8.71,22,107.5,28,98.8,29,-3.79,251,2006,1393,58
7,2,UCLA,P10,32,7,23.4,112.7,31,89.3,4,61.6,298,0.02,115,8.3,27,107.4,31,99.1,37,1.6,116,2006,1417,78,165,15,Belmont,ASun,20,11,-0.73,107.1,94,107.8,257,69.1,42,0.024,108,-8.62,311,99.7,275,108.4,326,5.97,42,2006,1125,44
15,5,Washington,P10,26,7,20.09,114.8,16,94.7,38,71.6,10,0.007,151,5.21,78,105.5,71,100.3,75,-7.56,313,2006,1449,75,69,12,Utah St.,WAC,23,9,10.86,113.4,20,102.6,155,60.9,309,0.026,101,1.59,127,102.8,177,101.2,99,-2.41,222,2006,1429,61
62,11,Milwaukee,Horz,22,9,11.86,108.3,76,96.5,58,67.7,77,0.017,124,1.54,128,104.9,90,103.4,164,4.95,51,2006,1454,82,45,6,Oklahoma,B12,20,9,13.99,113,26,99,95,62.4,278,0.049,52,6.16,60,105.5,69,99.3,46,-0.61,166,2006,1328,74
26,7,Wichita St.,MVC,26,9,16.06,111.8,38,95.7,49,62.6,267,0.032,89,6.03,65,104.7,96,98.7,26,0.35,146,2006,1455,86,86,10,Seton Hall,BE,18,12,9.06,106.5,107,97.4,77,65.7,138,0.086,17,6.93,47,106,58,99.1,40,-1.81,206,2006,1371,66
23,8,Arizona,P10,20,13,17.23,112.2,35,95,40,67.7,78,-0.037,256,10.53,4,108,18,97.5,2,9.27,16,2006,1112,94,39,9,Wisconsin,B10,19,12,14.94,111.5,40,96.6,61,65.2,171,-0.024,219,7.96,31,106.6,46,98.6,24,0.91,130,2006,1458,75
25,13,Bradley,MVC,22,11,16.5,107.5,86,91,11,69.3,37,-0.019,213,6.94,46,105.4,74,98.5,19,-2.22,217,2006,1133,77,8,4,Kansas,B12,25,8,23.22,110.4,50,87.2,2,67.7,75,-0.043,271,6.03,64,106,63,99.9,65,-1.11,182,2006,1242,73
58,9,Bucknell,Pat,27,5,12.56,105.7,119,93.1,22,61.8,294,0.092,13,-3.17,214,100.2,265,103.4,167,7.18,32,2006,1137,59,20,8,Arkansas,SEC,22,10,18.47,112.2,34,93.8,29,66,133,-0.062,293,6.35,58,106,62,99.6,57,-4.78,274,2006,1116,55
4,1,Connecticut,BE,30,4,25.44,117.8,5,92.3,18,68.7,49,0.077,26,8.98,18,107.4,29,98.4,16,-3.8,252,2006,1163,72,138,16,Albany,AE,21,11,2.63,106.2,112,103.6,180,63.8,236,0.027,99,-5.65,265,99.6,277,105.3,245,0.12,151,2006,1107,59
22,11,George Mason,CAA,27,8,18.16,109.7,66,91.5,13,62.6,269,0.017,121,4.11,88,105.3,77,101.2,101,2.16,92,2006,1206,75,27,6,Michigan St.,B10,22,12,16.02,116.3,10,100.3,119,64.2,223,0.004,161,8.89,19,106.4,48,97.5,3,-1.03,179,2006,1277,65
13,7,Georgetown,BE,23,10,21.29,116.5,9,95.2,46,57.8,329,-0.026,226,9.58,11,108.1,14,98.5,22,-1.83,208,2006,1207,54,32,10,Northern Iowa,MVC,23,10,15.84,109,75,93.1,21,59.6,321,-0.025,222,6.18,59,104.4,103,98.2,13,0.24,148,2006,1320,49
24,8,Kentucky,SEC,22,13,17.13,114.4,19,97.3,75,64.1,228,-0.001,173,10.02,9,108.2,12,98.2,12,3.02,74,2006,1246,69,56,9,UAB,CUSA,24,7,12.65,109.1,71,96.5,59,68.5,53,0.058,45,1.51,129,101.8,215,100.3,77,0.98,127,2006,1412,64
6,1,Memphis,CUSA,33,4,23.54,113.2,22,89.6,6,70.8,17,-0.007,185,3.89,91,103.9,128,100,68,7.82,26,2006,1272,94,112,16,Oral Roberts,MCon,21,12,5.7,107.1,95,101.4,134,66.9,105,-0.035,252,-3.45,219,102.8,174,106.2,289,6.88,36,2006,1331,78
30,10,N.C. State,ACC,22,10,15.92,112.5,32,96.6,60,64.4,216,0.013,135,6.74,52,107.1,36,100.3,78,-7.99,316,2006,1301,58,47,7,California,P10,20,11,13.68,110.5,49,96.8,68,61.9,293,0.021,110,7.59,40,106.8,41,99.3,44,-0.77,172,2006,1143,52
10,3,North Carolina,ACC,23,8,22.16,115.9,13,93.7,28,70.2,23,-0.01,191,9.1,16,107.6,26,98.6,23,-0.83,176,2006,1314,69,89,14,Murray St.,OVC,24,7,8.56,104.5,140,96,51,63.2,256,0.01,143,-5.31,259,102.3,196,107.6,320,4.32,55,2006,1293,65
93,14,Northwestern St.,Slnd,26,8,7.51,106.6,105,99.1,98,67.6,79,0.016,128,-1.45,190,102.2,201,103.6,173,10.25,9,2006,1322,64,21,3,Iowa,B10,25,9,18.22,103.8,154,85.6,1,64.7,194,0.046,59,7.86,33,107.7,23,99.9,64,-0.77,173,2006,1234,63
14,2,Ohio St.,B10,26,6,20.68,113,25,92.3,19,65.2,169,0.028,97,6.74,53,107,37,100.3,76,-3.33,241,2006,1326,70,122,15,Davidson,SC,20,11,4.86,109.9,61,105,199,66,132,-0.025,223,-3.3,217,101.4,227,104.7,213,9.24,17,2006,1172,62
12,5,Pittsburgh,BE,25,8,21.72,112.4,33,90.6,9,64.6,203,-0.031,244,7.81,34,108,21,100.1,72,-6.92,304,2006,1338,79,70,12,Kent St.,MAC,25,9,10.54,108.3,77,97.8,82,65.7,142,0.017,123,0.67,144,103.2,165,102.5,142,-1.52,198,2006,1245,64
3,2,Texas,B12,30,7,25.79,117.5,6,91.7,15,63.9,233,0.039,73,7.79,35,106.1,55,98.3,14,-0.02,158,2006,1400,60,97,15,Penn,Ivy,20,9,7.3,101.8,188,94.5,34,64.3,220,-0.03,238,-5.06,254,100,272,105,227,1.85,102,2006,1335,52
5,1,Villanova,BE,28,5,24.59,116.3,11,91.7,14,65.6,143,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,2006,1437,58,164,16,Monmouth,NEC,19,15,-0.68,95.8,278,96.4,57,64.6,202,0.018,120,-3.55,221,101.2,235,104.7,215,4.12,58,2006,1284,45
16,6,West Virginia,BE,22,11,19.49,116.1,12,96.6,62,62.5,276,-0.046,278,10.37,7,108.4,7,98,9,-0.49,164,2006,1452,64,48,11,Southern Illinois,MVC,22,11,13.6,102.9,166,89.3,5,60.7,311,0.032,88,5.81,69,103.6,144,97.8,7,0.44,143,2006,1356,46
18,4,Boston College,ACC,28,8,18.65,117.8,4,99.2,99,61.5,301,0.024,106,7.43,41,107.1,34,99.7,60,-5.69,287,2006,1130,69,87,12,Montana,BSky,24,7,8.95,111.6,39,102.7,161,66.2,127,0.056,50,-0.62,173,103.6,146,104.2,193,-0.71,170,2006,1285,56
2,1,Duke,ACC,32,4,27.54,119.4,1,91.8,16,69.8,29,0.047,56,10.51,5,108.1,16,97.6,4,6.81,37,2006,1181,74,43,8,George Washington,A10,27,3,14.67,110.3,52,95.6,48,71.2,12,0.106,7,-1.23,184,101.1,237,102.4,139,-15.01,333,2006,1203,61
1,3,Florida,SEC,33,6,28.28,117.9,3,89.7,7,66.9,102,-0.011,194,8.35,24,107.7,24,99.3,47,-8.46,320,2006,1196,82,62,11,Milwaukee,Horz,22,9,11.86,108.3,76,96.5,58,67.7,77,0.017,124,1.54,128,104.9,90,103.4,164,4.95,51,2006,1454,60
33,3,Gonzaga,WCC,29,4,15.64,119.1,2,103.5,174,66.3,121,0.036,79,4.38,84,104.4,104,100,69,7.98,25,2006,1211,90,34,6,Indiana,B10,19,12,15.53,110,58,94.4,33,66.5,118,-0.012,197,9.77,10,108.8,1,99,32,2.17,91,2006,1231,80
11,4,LSU,SEC,27,9,22,109.8,62,87.8,3,67.5,90,0.008,146,10.68,3,108.3,10,97.6,6,1.75,109,2006,1261,58,31,12,Texas A&M,B12,22,9,15.9,106.7,103,90.8,10,63,260,-0.008,188,4.22,86,104.8,94,100.6,85,-12.2,331,2006,1401,57
7,2,UCLA,P10,32,7,23.4,112.7,31,89.3,4,61.6,298,0.02,115,8.3,27,107.4,31,99.1,37,1.6,116,2006,1417,62,60,10,Alabama,SEC,18,13,12.48,112.8,28,100.3,118,63.4,249,0.005,153,9.21,14,107.7,25,98.4,17,1.6,115,2006,1104,59
15,5,Washington,P10,26,7,20.09,114.8,16,94.7,38,71.6,10,0.007,151,5.21,78,105.5,71,100.3,75,-7.56,313,2006,1449,67,9,4,Illinois,B10,26,7,23.2,114.5,18,91.3,12,62.1,283,-0.019,212,6.77,50,106.4,49,99.6,55,-4.52,268,2006,1228,64
26,7,Wichita St.,MVC,26,9,16.06,111.8,38,95.7,49,62.6,267,0.032,89,6.03,65,104.7,96,98.7,26,0.35,146,2006,1455,80,17,2,Tennessee,SEC,22,8,19.44,116.6,8,97.2,72,71.1,13,0.012,140,9.44,13,108,20,98.5,20,-0.74,171,2006,1397,73
25,13,Bradley,MVC,22,11,16.5,107.5,86,91,11,69.3,37,-0.019,213,6.94,46,105.4,74,98.5,19,-2.22,217,2006,1133,72,12,5,Pittsburgh,BE,25,8,21.72,112.4,33,90.6,9,64.6,203,-0.031,244,7.81,34,108,21,100.1,72,-6.92,304,2006,1338,66
4,1,Connecticut,BE,30,4,25.44,117.8,5,92.3,18,68.7,49,0.077,26,8.98,18,107.4,29,98.4,16,-3.8,252,2006,1163,87,24,8,Kentucky,SEC,22,13,17.13,114.4,19,97.3,75,64.1,228,-0.001,173,10.02,9,108.2,12,98.2,12,3.02,74,2006,1246,83
22,11,George Mason,CAA,27,8,18.16,109.7,66,91.5,13,62.6,269,0.017,121,4.11,88,105.3,77,101.2,101,2.16,92,2006,1206,65,10,3,North Carolina,ACC,23,8,22.16,115.9,13,93.7,28,70.2,23,-0.01,191,9.1,16,107.6,26,98.6,23,-0.83,176,2006,1314,60
13,7,Georgetown,BE,23,10,21.29,116.5,9,95.2,46,57.8,329,-0.026,226,9.58,11,108.1,14,98.5,22,-1.83,208,2006,1207,70,14,2,Ohio St.,B10,26,6,20.68,113,25,92.3,19,65.2,169,0.028,97,6.74,53,107,37,100.3,76,-3.33,241,2006,1326,52
6,1,Memphis,CUSA,33,4,23.54,113.2,22,89.6,6,70.8,17,-0.007,185,3.89,91,103.9,128,100,68,7.82,26,2006,1272,72,58,9,Bucknell,Pat,27,5,12.56,105.7,119,93.1,22,61.8,294,0.092,13,-3.17,214,100.2,265,103.4,167,7.18,32,2006,1137,56
3,2,Texas,B12,30,7,25.79,117.5,6,91.7,15,63.9,233,0.039,73,7.79,35,106.1,55,98.3,14,-0.02,158,2006,1400,75,30,10,N.C. State,ACC,22,10,15.92,112.5,32,96.6,60,64.4,216,0.013,135,6.74,52,107.1,36,100.3,78,-7.99,316,2006,1301,54
5,1,Villanova,BE,28,5,24.59,116.3,11,91.7,14,65.6,143,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,2006,1437,82,23,8,Arizona,P10,20,13,17.23,112.2,35,95,40,67.7,78,-0.037,256,10.53,4,108,18,97.5,2,9.27,16,2006,1112,78
16,6,West Virginia,BE,22,11,19.49,116.1,12,96.6,62,62.5,276,-0.046,278,10.37,7,108.4,7,98,9,-0.49,164,2006,1452,67,93,14,Northwestern St.,Slnd,26,8,7.51,106.6,105,99.1,98,67.6,79,0.016,128,-1.45,190,102.2,201,103.6,173,10.25,9,2006,1322,54
11,4,LSU,SEC,27,9,22,109.8,62,87.8,3,67.5,90,0.008,146,10.68,3,108.3,10,97.6,6,1.75,109,2006,1261,62,2,1,Duke,ACC,32,4,27.54,119.4,1,91.8,16,69.8,29,0.047,56,10.51,5,108.1,16,97.6,4,6.81,37,2006,1181,54
6,1,Memphis,CUSA,33,4,23.54,113.2,22,89.6,6,70.8,17,-0.007,185,3.89,91,103.9,128,100,68,7.82,26,2006,1272,80,25,13,Bradley,MVC,22,11,16.5,107.5,86,91,11,69.3,37,-0.019,213,6.94,46,105.4,74,98.5,19,-2.22,217,2006,1133,64
3,2,Texas,B12,30,7,25.79,117.5,6,91.7,15,63.9,233,0.039,73,7.79,35,106.1,55,98.3,14,-0.02,158,2006,1400,74,16,6,West Virginia,BE,22,11,19.49,116.1,12,96.6,62,62.5,276,-0.046,278,10.37,7,108.4,7,98,9,-0.49,164,2006,1452,71
7,2,UCLA,P10,32,7,23.4,112.7,31,89.3,4,61.6,298,0.02,115,8.3,27,107.4,31,99.1,37,1.6,116,2006,1417,73,33,3,Gonzaga,WCC,29,4,15.64,119.1,2,103.5,174,66.3,121,0.036,79,4.38,84,104.4,104,100,69,7.98,25,2006,1211,71
4,1,Connecticut,BE,30,4,25.44,117.8,5,92.3,18,68.7,49,0.077,26,8.98,18,107.4,29,98.4,16,-3.8,252,2006,1163,98,15,5,Washington,P10,26,7,20.09,114.8,16,94.7,38,71.6,10,0.007,151,5.21,78,105.5,71,100.3,75,-7.56,313,2006,1449,92
1,3,Florida,SEC,33,6,28.28,117.9,3,89.7,7,66.9,102,-0.011,194,8.35,24,107.7,24,99.3,47,-8.46,320,2006,1196,57,13,7,Georgetown,BE,23,10,21.29,116.5,9,95.2,46,57.8,329,-0.026,226,9.58,11,108.1,14,98.5,22,-1.83,208,2006,1207,53
22,11,George Mason,CAA,27,8,18.16,109.7,66,91.5,13,62.6,269,0.017,121,4.11,88,105.3,77,101.2,101,2.16,92,2006,1206,63,26,7,Wichita St.,MVC,26,9,16.06,111.8,38,95.7,49,62.6,267,0.032,89,6.03,65,104.7,96,98.7,26,0.35,146,2006,1455,55
5,1,Villanova,BE,28,5,24.59,116.3,11,91.7,14,65.6,143,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,2006,1437,60,18,4,Boston College,ACC,28,8,18.65,117.8,4,99.2,99,61.5,301,0.024,106,7.43,41,107.1,34,99.7,60,-5.69,287,2006,1130,59
11,4,LSU,SEC,27,9,22,109.8,62,87.8,3,67.5,90,0.008,146,10.68,3,108.3,10,97.6,6,1.75,109,2006,1261,70,3,2,Texas,B12,30,7,25.79,117.5,6,91.7,15,63.9,233,0.039,73,7.79,35,106.1,55,98.3,14,-0.02,158,2006,1400,60
7,2,UCLA,P10,32,7,23.4,112.7,31,89.3,4,61.6,298,0.02,115,8.3,27,107.4,31,99.1,37,1.6,116,2006,1417,50,6,1,Memphis,CUSA,33,4,23.54,113.2,22,89.6,6,70.8,17,-0.007,185,3.89,91,103.9,128,100,68,7.82,26,2006,1272,45
1,3,Florida,SEC,33,6,28.28,117.9,3,89.7,7,66.9,102,-0.011,194,8.35,24,107.7,24,99.3,47,-8.46,320,2006,1196,75,5,1,Villanova,BE,28,5,24.59,116.3,11,91.7,14,65.6,143,0.08,20,10.79,2,108.4,5,97.6,5,3.17,72,2006,1437,62
22,11,George Mason,CAA,27,8,18.16,109.7,66,91.5,13,62.6,269,0.017,121,4.11,88,105.3,77,101.2,101,2.16,92,2006,1206,86,4,1,Connecticut,BE,30,4,25.44,117.8,5,92.3,18,68.7,49,0.077,26,8.98,18,107.4,29,98.4,16,-3.8,252,2006,1163,84
1,3,Florida,SEC,33,6,28.28,117.9,3,89.7,7,66.9,102,-0.011,194,8.35,24,107.7,24,99.3,47,-8.46,320,2006,1196,73,22,11,George Mason,CAA,27,8,18.16,109.7,66,91.5,13,62.6,269,0.017,121,4.11,88,105.3,77,101.2,101,2.16,92,2006,1206,58
7,2,UCLA,P10,32,7,23.4,112.7,31,89.3,4,61.6,298,0.02,115,8.3,27,107.4,31,99.1,37,1.6,116,2006,1417,59,11,4,LSU,SEC,27,9,22,109.8,62,87.8,3,67.5,90,0.008,146,10.68,3,108.3,10,97.6,6,1.75,109,2006,1261,45
1,3,Florida,SEC,33,6,28.28,117.9,3,89.7,7,66.9,102,-0.011,194,8.35,24,107.7,24,99.3,47,-8.46,320,2006,1196,73,7,2,UCLA,P10,32,7,23.4,112.7,31,89.3,4,61.6,298,0.02,115,8.3,27,107.4,31,99.1,37,1.6,116,2006,1417,57
