Team 1 Rank,Team 1 Tournament Rank,Team 1 Team Name,Team 1 Conference,Team 1 Wins,Team 1 Losses,Team 1 AdjEM,Team 1 AdjO,Team 1 AdjO Rank,Team 1 AdjD,Team 1 AdjD Rank,Team 1 AdjT,Team 1 AdjT Rank,Team 1 Luck,Team 1 Luck Rank,Team 1 SS AdjEM,Team 1 SS AdjEM Rank,Team 1 SS OppO,Team 1 SS OppO Rank,Team 1 SS OppD,Team 1 SS OppD Rank,Team 1 NCSOS AdjEM,Team 1 NCSOS AdjEM Rank,Team 1 Year,Team 1 ID,Team 1 Score,Team 2 Rank,Team 2 Tournament Rank,Team 2 Team Name,Team 2 Conference,Team 2 Wins,Team 2 Losses,Team 2 AdjEM,Team 2 AdjO,Team 2 AdjO Rank,Team 2 AdjD,Team 2 AdjD Rank,Team 2 AdjT,Team 2 AdjT Rank,Team 2 Luck,Team 2 Luck Rank,Team 2 SS AdjEM,Team 2 SS AdjEM Rank,Team 2 SS OppO,Team 2 SS OppO Rank,Team 2 SS OppD,Team 2 SS OppD Rank,Team 2 NCSOS AdjEM,Team 2 NCSOS AdjEM Rank,Team 2 Year,Team 2 ID,Team 2 Score
94,14,Ohio,MAC,22,15,8.25,107.3,103,99,100,68.8,50,-0.068,319,0.76,155,103.1,163,102.3,152,-0.9,170,2010,1325,97,11,3,Georgetown,BE,23,11,22.64,116.8,13,94.2,42,65.8,182,-0.035,266,11.55,3,109,4,97.4,6,3.35,79,2010,1207,83
37,11,Old Dominion,CAA,27,9,17.51,107.8,90,90.3,10,62.6,295,0.009,141,3.17,108,105,90,101.9,127,6.16,44,2010,1330,51,35,6,Notre Dame,BE,23,12,17.71,119.4,4,101.7,153,62.4,302,-0.068,320,6.28,66,106.5,51,100.2,84,-9.08,341,2010,1323,50
29,10,Saint Mary's,WCC,28,6,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,2010,1388,80,54,7,Richmond,A10,26,9,15.01,108.8,77,93.8,35,62.5,301,0.047,64,5.7,70,105.4,80,99.7,63,2.39,95,2010,1350,71
30,6,Tennessee,SEC,28,9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,2010,1397,62,40,11,San Diego St.,MWC,25,9,16.58,111.4,48,94.9,51,63.1,284,0.006,155,5.4,76,105.3,84,99.9,69,2.24,99,2010,1361,59
17,2,Villanova,BE,25,8,21.24,117.2,11,96,59,71.2,12,0.025,103,10.03,12,108.7,7,98.7,33,-0.91,171,2010,1437,73,185,15,Robert Morris,NEC,23,12,-0.97,99.9,216,100.8,132,66.1,170,0.074,27,-7.18,293,98.1,305,105.3,272,3.47,75,2010,1352,70
58,9,Wake Forest,ACC,20,11,14.12,107.1,106,93,29,68.7,58,0.067,39,10.51,9,107.4,28,96.9,3,-0.82,165,2010,1448,81,19,8,Texas,B12,24,10,20.75,113.9,24,93.1,30,71.5,11,-0.014,209,9.01,27,107.2,35,98.2,18,-1.32,195,2010,1400,80
32,11,Washington,P10,26,10,18.19,111.7,44,93.6,33,71.7,10,0.029,94,6.97,57,106.7,44,99.7,62,1.13,126,2010,1449,80,24,6,Marquette,BE,22,12,19.65,115.1,21,95.5,55,62.3,305,-0.064,312,9.05,23,108,17,98.9,44,-6.52,311,2010,1266,78
14,8,California,P10,24,11,22.15,119.6,3,97.4,76,67.1,107,-0.043,282,9.03,25,106.5,53,97.5,8,8.46,16,2010,1143,77,38,9,Louisville,BE,20,13,16.91,114.5,23,97.6,78,66.3,151,-0.038,271,8.87,29,107.8,20,99,46,-1.62,203,2010,1257,62
46,12,Cornell,Ivy,29,5,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65,2010,1165,78,21,5,Temple,A10,29,6,20.12,107.8,93,87.7,3,60.4,332,0.076,26,6.07,67,106.4,57,100.3,86,5.68,49,2010,1396,65
1,1,Duke,ACC,35,5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,2010,1181,73,231,16,Arkansas Pine Bluff,SWAC,18,16,-6.44,93.1,303,99.5,107,65.1,215,0.053,50,-7.62,300,96.4,324,104,213,17.98,1,2010,1115,44
31,10,Georgia Tech,ACC,23,13,18.22,109.2,71,91,15,68.2,67,-0.034,262,10.94,7,107.4,31,96.4,2,-2.46,229,2010,1210,64,39,7,Oklahoma St.,B12,22,11,16.72,112.2,40,95.4,54,66.2,159,0.011,136,8.47,38,107.2,36,98.7,36,-4.33,274,2010,1329,59
44,8,Gonzaga,WCC,27,7,16.14,112.3,38,96.1,63,67.5,95,0.079,23,3.42,104,105.5,79,102.1,137,4.43,61,2010,1211,67,33,9,Florida St.,ACC,22,10,18.02,105,145,87,2,65.3,208,0.009,142,9.01,26,107.3,34,98.3,21,-2.88,241,2010,1199,60
13,4,Maryland,ACC,24,9,22.37,118.3,7,95.9,57,68.7,53,-0.023,241,8.87,28,106.7,46,97.8,15,-4.35,276,2010,1268,89,88,13,Houston,CUSA,19,16,8.79,112,42,103.2,179,71.1,14,-0.083,335,3.76,100,105,93,101.2,104,0.68,134,2010,1222,77
20,5,Michigan St.,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027,96,9.03,24,107.5,26,98.5,29,-0.94,173,2010,1277,70,112,12,New Mexico St.,WAC,22,12,6.03,111.6,45,105.5,231,70.3,24,0.122,5,4.03,94,105.8,72,101.7,120,2.09,102,2010,1308,67
22,10,Missouri,B12,23,11,19.99,111.5,46,91.5,18,68.8,51,-0.035,264,8.17,44,107.1,39,98.9,43,-6.1,306,2010,1281,86,25,7,Clemson,ACC,21,11,19.28,110.9,50,91.6,20,67.6,87,-0.041,277,8.76,31,106.3,61,97.6,11,-2.85,239,2010,1155,78
7,2,Ohio St.,B10,29,8,24.99,117.5,8,92.5,26,64.6,232,0.007,152,7.88,49,106.3,60,98.4,26,-2.92,243,2010,1326,68,153,15,UC Santa Barbara,BW,20,10,2.11,100,212,97.9,86,66.3,150,0.125,3,-1,182,102.8,170,103.8,202,3.46,77,2010,1364,51
28,3,Pittsburgh,BE,25,9,18.66,111.4,47,92.8,28,61.3,319,0.041,76,7.87,50,107.7,23,99.8,66,-2.76,233,2010,1338,89,135,14,Oakland,Sum,26,9,3.19,107.5,98,104.3,209,69.5,33,0.173,1,-2.75,221,101.6,205,104.4,232,10.65,5,2010,1324,66
15,4,Purdue,B10,29,6,22.05,109.8,65,87.7,4,66.2,161,0.07,33,8.81,30,107.8,21,99,45,-1.26,193,2010,1345,72,59,13,Siena,MAAC,27,7,13.86,109.4,69,95.5,56,69.2,43,0.027,99,-0.51,170,100.9,228,101.4,108,3.22,80,2010,1373,64
3,1,Syracuse,BE,30,5,27.62,118.5,6,90.9,14,68.7,59,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246,2010,1393,79,136,16,Vermont,AE,25,10,3.08,104.1,151,101,136,66.1,167,0.068,35,-6.32,284,98.8,287,105.1,261,-3.11,251,2010,1436,56
16,5,Texas A&M,B12,24,10,21.33,112.6,37,91.2,17,64.3,243,-0.005,182,11.51,5,109.4,3,97.9,16,0.15,141,2010,1401,69,23,12,Utah St.,WAC,27,8,19.9,116,16,96.1,62,59.8,336,-0.026,244,1.81,136,105,91,103.2,181,0.16,140,2010,1429,53
5,2,West Virginia,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110,1,97.5,7,5.45,50,2010,1452,77,156,15,Morgan St.,MEAC,27,10,1.58,105.5,135,104,203,68.6,62,0.078,24,-7.71,302,98.2,300,105.9,301,0.13,143,2010,1288,50
9,4,Wisconsin,B10,24,9,23.56,115.2,20,91.6,19,59.2,339,-0.013,202,8.69,33,107.9,18,99.2,49,1.01,128,2010,1458,53,82,13,Wofford,SC,26,9,10.12,104.6,147,94.4,45,63.5,273,-0.023,242,-1.55,193,102.2,183,103.8,203,4.23,63,2010,1459,49
18,6,Xavier,A10,26,9,20.87,115.5,18,94.6,47,68.9,47,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,2010,1462,65,34,11,Minnesota,B10,21,14,17.97,112,41,94.1,41,65.6,190,-0.055,302,8.37,40,107.7,24,99.3,52,-3.72,261,2010,1278,54
8,3,Baylor,B12,28,8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237,2010,1124,76,37,11,Old Dominion,CAA,27,9,17.51,107.8,90,90.3,10,62.6,295,0.009,141,3.17,108,105,90,101.9,127,6.16,44,2010,1330,68
12,5,Butler,Horz,33,5,22.45,111,49,88.5,7,63,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4,2010,1139,54,53,13,Murray St.,OVC,31,5,15.06,109,74,94,36,65.6,192,-0.011,200,-5.78,272,100.2,252,106,311,-5.24,288,2010,1293,52
6,2,Kansas St.,B12,29,8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96,2010,1243,84,10,7,BYU,MWC,30,6,23.27,117.3,10,94,37,71.1,15,0.012,130,3.88,98,104.9,96,101,99,-0.03,148,2010,1140,72
4,1,Kentucky,SEC,35,3,26.54,114.9,22,88.3,6,68.3,66,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194,2010,1246,90,58,9,Wake Forest,ACC,20,11,14.12,107.1,106,93,29,68.7,58,0.067,39,10.51,9,107.4,28,96.9,3,-0.82,165,2010,1448,60
27,9,Northern Iowa,MVC,30,5,18.87,109.6,67,90.8,13,58.9,340,0.034,85,4.08,92,105.7,73,101.6,115,-1.58,200,2010,1320,69,2,1,Kansas,B12,33,3,31.85,120.4,2,88.5,8,67.2,105,0.038,83,9.53,16,108.2,16,98.7,32,1.13,125,2010,1242,67
29,10,Saint Mary's,WCC,28,6,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,2010,1388,75,17,2,Villanova,BE,25,8,21.24,117.2,11,96,59,71.2,12,0.025,103,10.03,12,108.7,7,98.7,33,-0.91,171,2010,1437,68
30,6,Tennessee,SEC,28,9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,2010,1397,83,94,14,Ohio,MAC,22,15,8.25,107.3,103,99,100,68.8,50,-0.068,319,0.76,155,103.1,163,102.3,152,-0.9,170,2010,1325,68
32,11,Washington,P10,26,10,18.19,111.7,44,93.6,33,71.7,10,0.029,94,6.97,57,106.7,44,99.7,62,1.13,126,2010,1449,82,43,3,New Mexico,MWC,30,5,16.18,113.6,26,97.4,74,67.4,98,0.096,13,4.09,90,105,92,100.9,96,1.85,109,2010,1307,64
46,12,Cornell,Ivy,29,5,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65,2010,1165,87,9,4,Wisconsin,B10,24,9,23.56,115.2,20,91.6,19,59.2,339,-0.013,202,8.69,33,107.9,18,99.2,49,1.01,128,2010,1458,69
1,1,Duke,ACC,35,5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,2010,1181,68,14,8,California,P10,24,11,22.15,119.6,3,97.4,76,67.1,107,-0.043,282,9.03,25,106.5,53,97.5,8,8.46,16,2010,1143,53
20,5,Michigan St.,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027,96,9.03,24,107.5,26,98.5,29,-0.94,173,2010,1277,85,13,4,Maryland,ACC,24,9,22.37,118.3,7,95.9,57,68.7,53,-0.023,241,8.87,28,106.7,46,97.8,15,-4.35,276,2010,1268,83
7,2,Ohio St.,B10,29,8,24.99,117.5,8,92.5,26,64.6,232,0.007,152,7.88,49,106.3,60,98.4,26,-2.92,243,2010,1326,75,31,10,Georgia Tech,ACC,23,13,18.22,109.2,71,91,15,68.2,67,-0.034,262,10.94,7,107.4,31,96.4,2,-2.46,229,2010,1210,66
15,4,Purdue,B10,29,6,22.05,109.8,65,87.7,4,66.2,161,0.07,33,8.81,30,107.8,21,99,45,-1.26,193,2010,1345,63,16,5,Texas A&M,B12,24,10,21.33,112.6,37,91.2,17,64.3,243,-0.005,182,11.51,5,109.4,3,97.9,16,0.15,141,2010,1401,61
3,1,Syracuse,BE,30,5,27.62,118.5,6,90.9,14,68.7,59,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246,2010,1393,87,44,8,Gonzaga,WCC,27,7,16.14,112.3,38,96.1,63,67.5,95,0.079,23,3.42,104,105.5,79,102.1,137,4.43,61,2010,1211,65
5,2,West Virginia,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110,1,97.5,7,5.45,50,2010,1452,68,22,10,Missouri,B12,23,11,19.99,111.5,46,91.5,18,68.8,51,-0.035,264,8.17,44,107.1,39,98.9,43,-6.1,306,2010,1281,59
18,6,Xavier,A10,26,9,20.87,115.5,18,94.6,47,68.9,47,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,2010,1462,71,28,3,Pittsburgh,BE,25,9,18.66,111.4,47,92.8,28,61.3,319,0.041,76,7.87,50,107.7,23,99.8,66,-2.76,233,2010,1338,68
12,5,Butler,Horz,33,5,22.45,111,49,88.5,7,63,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4,2010,1139,63,3,1,Syracuse,BE,30,5,27.62,118.5,6,90.9,14,68.7,59,-0.008,191,8.62,36,108.5,10,99.8,67,-2.96,246,2010,1393,59
6,2,Kansas St.,B12,29,8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96,2010,1243,101,18,6,Xavier,A10,26,9,20.87,115.5,18,94.6,47,68.9,47,0.01,139,8.04,46,106.2,64,98.2,19,7.27,30,2010,1462,96
4,1,Kentucky,SEC,35,3,26.54,114.9,22,88.3,6,68.3,66,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194,2010,1246,62,46,12,Cornell,Ivy,29,5,15.92,117.4,9,101.5,149,63.9,261,0.068,36,-0.66,173,101.2,218,101.9,130,4.12,65,2010,1165,45
5,2,West Virginia,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110,1,97.5,7,5.45,50,2010,1452,69,32,11,Washington,P10,26,10,18.19,111.7,44,93.6,33,71.7,10,0.029,94,6.97,57,106.7,44,99.7,62,1.13,126,2010,1449,56
8,3,Baylor,B12,28,8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237,2010,1124,72,29,10,Saint Mary's,WCC,28,6,18.59,116.5,14,97.9,85,66.2,158,0.038,82,2.72,115,105.4,81,102.7,166,1.18,123,2010,1388,49
1,1,Duke,ACC,35,5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,2010,1181,70,15,4,Purdue,B10,29,6,22.05,109.8,65,87.7,4,66.2,161,0.07,33,8.81,30,107.8,21,99,45,-1.26,193,2010,1345,57
20,5,Michigan St.,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027,96,9.03,24,107.5,26,98.5,29,-0.94,173,2010,1277,59,27,9,Northern Iowa,MVC,30,5,18.87,109.6,67,90.8,13,58.9,340,0.034,85,4.08,92,105.7,73,101.6,115,-1.58,200,2010,1320,52
30,6,Tennessee,SEC,28,9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,2010,1397,76,7,2,Ohio St.,B10,29,8,24.99,117.5,8,92.5,26,64.6,232,0.007,152,7.88,49,106.3,60,98.4,26,-2.92,243,2010,1326,73
12,5,Butler,Horz,33,5,22.45,111,49,88.5,7,63,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4,2010,1139,63,6,2,Kansas St.,B12,29,8,25.52,116.1,15,90.6,12,69.4,36,-0.008,192,11.99,2,109.5,2,97.5,10,2.37,96,2010,1243,56
5,2,West Virginia,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110,1,97.5,7,5.45,50,2010,1452,73,4,1,Kentucky,SEC,35,3,26.54,114.9,22,88.3,6,68.3,66,0.06,43,7.06,55,106.5,50,99.5,57,-1.28,194,2010,1246,66
1,1,Duke,ACC,35,5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,2010,1181,78,8,3,Baylor,B12,28,8,24.95,119.2,5,94.3,43,64.5,235,-0.021,234,10.59,8,108.3,13,97.7,14,-2.79,237,2010,1124,71
20,5,Michigan St.,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027,96,9.03,24,107.5,26,98.5,29,-0.94,173,2010,1277,70,30,6,Tennessee,SEC,28,9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,2010,1397,69
12,5,Butler,Horz,33,5,22.45,111,49,88.5,7,63,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4,2010,1139,52,20,5,Michigan St.,B10,28,9,20.13,112.8,33,92.7,27,65.3,203,0.027,96,9.03,24,107.5,26,98.5,29,-0.94,173,2010,1277,50
1,1,Duke,ACC,35,5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,2010,1181,78,5,2,West Virginia,BE,31,7,25.54,117.2,12,91.7,21,62.6,296,0.057,45,12.58,1,110,1,97.5,7,5.45,50,2010,1452,57
1,1,Duke,ACC,35,5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,2010,1181,61,12,5,Butler,Horz,33,5,22.45,111,49,88.5,7,63,286,0.032,91,6.85,60,106.7,45,99.9,68,11.11,4,2010,1139,59
