Team 1 Rank,Team 1 Tournament Rank,Team 1 Team Name,Team 1 Conference,Team 1 Wins,Team 1 Losses,Team 1 AdjEM,Team 1 AdjO,Team 1 AdjO Rank,Team 1 AdjD,Team 1 AdjD Rank,Team 1 AdjT,Team 1 AdjT Rank,Team 1 Luck,Team 1 Luck Rank,Team 1 SS AdjEM,Team 1 SS AdjEM Rank,Team 1 SS OppO,Team 1 SS OppO Rank,Team 1 SS OppD,Team 1 SS OppD Rank,Team 1 NCSOS AdjEM,Team 1 NCSOS AdjEM Rank,Team 1 Year,Team 1 ID,Team 1 Score,Team 2 Rank,Team 2 Tournament Rank,Team 2 Team Name,Team 2 Conference,Team 2 Wins,Team 2 Losses,Team 2 AdjEM,Team 2 AdjO,Team 2 AdjO Rank,Team 2 AdjD,Team 2 AdjD Rank,Team 2 AdjT,Team 2 AdjT Rank,Team 2 Luck,Team 2 Luck Rank,Team 2 SS AdjEM,Team 2 SS AdjEM Rank,Team 2 SS OppO,Team 2 SS OppO Rank,Team 2 SS OppD,Team 2 SS OppD Rank,Team 2 NCSOS AdjEM,Team 2 NCSOS AdjEM Rank,Team 2 Year,Team 2 ID,Team 2 Score
11,2,Villanova,BE,29,5,23.68,116.3,21,92.6,12,66,103,0.075,30,7.47,49,110.1,18,102.6,90,2.61,87,2014,1437,73,168,15,Milwaukee,Horz,21,14,0.08,104.7,188,104.6,164,65.8,115,0.119,4,0.03,150,104.4,173,104.4,128,-2.92,247,2014,1454,53
5,2,Wisconsin,B10,30,8,25.89,122,4,96.1,35,62.4,286,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,2014,1458,75,120,15,American,Pat,20,13,4.57,103.4,206,98.9,61,59.7,343,0.007,165,-2.59,208,103.6,218,106.2,210,-0.1,163,2014,1110,35
2,1,Arizona,P12,33,5,30.11,116.5,20,86.4,1,62.8,272,0.014,151,9.3,17,109.9,20,100.6,18,1.62,113,2014,1112,68,172,16,Weber St.,BSky,19,12,-0.62,106.4,149,107,213,62.9,263,-0.009,203,-6.78,304,103.3,238,110,338,6.69,30,2014,1451,59
26,6,Baylor,B12,26,12,19.39,118.9,10,99.5,70,61.3,319,0.012,157,10.31,7,111,3,100.6,20,-0.36,171,2014,1124,74,56,11,Nebraska,B10,19,13,12.64,108.8,111,96.1,36,64.7,170,0.047,77,9.3,18,108.4,61,99.1,3,-1.95,217,2014,1304,60
17,3,Creighton,BE,27,8,21.72,124.2,2,102.5,124,63.6,237,0.024,128,7.5,48,108.5,58,101,35,1.31,122,2014,1166,76,113,14,Louisiana Lafayette,SB,23,12,5.19,110.2,89,105,167,68.5,31,0.038,91,-0.57,161,105,150,105.6,181,4.65,55,2014,1418,66
24,8,Gonzaga,WCC,29,7,20.14,114,35,93.8,18,65,154,0.016,146,5.05,83,109,42,103.9,110,2.2,100,2014,1211,85,21,9,Oklahoma St.,B12,21,13,20.98,115.9,22,95,24,67.2,59,-0.11,343,9.06,21,109.9,19,100.8,28,-1.15,194,2014,1329,77
20,3,Iowa St.,B12,28,8,21.07,118.9,9,97.8,55,70.2,12,0.064,42,10.77,4,111.1,2,100.4,12,1.44,117,2014,1235,93,92,14,North Carolina Central,MEAC,28,6,7.98,108.6,114,100.7,92,62.3,293,0.04,87,-10.35,347,98.1,349,108.5,289,-1.94,216,2014,1300,75
7,2,Kansas,B12,25,10,24.6,119.3,6,94.7,22,66.6,83,-0.051,295,12.13,1,112.2,1,100,7,9.47,11,2014,1242,80,125,15,Eastern Kentucky,OVC,24,10,3.96,112.4,55,108.4,235,64.2,203,0.036,96,-4.97,268,104.1,189,109,314,-5.04,304,2014,1184,69
13,8,Kentucky,SEC,29,11,22.55,118.3,14,95.8,32,64,217,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,2014,1246,56,45,9,Kansas St.,B12,20,13,14.1,107.8,125,93.7,16,63.3,247,0.001,185,8.17,35,110.5,8,102.3,81,-4.06,285,2014,1243,49
36,8,Memphis,Amer,24,10,15.22,112.4,56,97.1,50,67.5,53,0.048,73,7.25,54,108.3,63,101.1,39,0.02,160,2014,1272,71,47,9,George Washington,A10,24,9,13.82,110.8,74,97,47,65.3,144,0.056,61,5.56,74,107.3,95,101.7,61,-0.08,162,2014,1203,66
87,14,Mercer,ASun,27,9,8.34,110.8,75,102.4,119,63.6,233,0.022,130,-4.44,248,103.6,216,108,279,4.65,56,2014,1273,78,8,3,Duke,ACC,26,9,24.25,124.7,1,100.4,86,64.6,179,-0.035,255,8.76,25,109.2,34,100.5,17,2.4,93,2014,1181,71
29,6,North Carolina,ACC,24,10,18.44,112.6,48,94.2,20,69.2,18,0,186,8.83,23,110.5,9,101.6,60,1.31,121,2014,1314,79,48,11,Providence,BE,23,12,13.81,114.6,30,100.8,94,62.9,264,0.051,69,8.35,31,109.2,35,100.8,32,0.81,139,2014,1344,77
70,12,Stephen F. Austin,Slnd,32,3,10.83,112.3,58,101.5,105,61.2,323,0.073,33,-7.12,309,102,298,109.2,316,-4.19,286,2014,1372,77,25,5,VCU,A10,26,9,19.8,109.2,106,89.4,6,68.9,22,-0.058,308,5.45,77,107.4,88,102,66,1.33,118,2014,1433,75
34,10,Stanford,P12,23,13,16.06,112.4,54,96.4,40,65.3,147,0.016,144,9.42,14,110.2,17,100.7,25,2.34,97,2014,1390,58,33,7,New Mexico,MWC,27,7,17.15,113.5,41,96.3,39,64.4,191,0.032,106,4.83,88,107.7,78,102.9,97,3.24,69,2014,1307,53
10,11,Tennessee,SEC,24,13,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,2014,1397,86,50,6,Massachusetts,A10,24,9,13.46,110,91,96.5,43,70.3,11,0.065,40,7.33,52,108,71,100.6,19,5.53,40,2014,1269,67
14,4,UCLA,P12,28,9,22.53,118.7,11,96.1,37,68.4,33,-0.019,224,7.63,43,109.1,39,101.5,58,-3.26,262,2014,1417,76,82,13,Tulsa,CUSA,21,13,8.93,106.1,159,97.2,51,66.8,72,-0.023,234,0.57,136,104.9,154,104.3,124,2.81,82,2014,1409,59
4,1,Virginia,ACC,30,7,26.46,114.8,27,88.3,4,59.5,345,0.012,154,8.67,28,109.4,31,100.8,27,1.57,114,2014,1438,70,221,16,Coastal Carolina,BSth,21,13,-4.98,98.2,290,103.2,133,65.6,125,0.04,89,-8.1,332,102.1,297,110.2,342,-4.94,301,2014,1157,59
6,1,Wichita St.,MVC,35,1,25.36,117.8,17,92.4,11,63.5,243,-0.009,205,1.04,125,105.8,119,104.8,144,2.89,79,2014,1455,64,176,16,Cal Poly,BW,14,20,-0.82,103.6,202,104.4,159,58.8,347,-0.044,276,2.38,111,107.4,89,105,158,10.19,9,2014,1142,37
15,7,Connecticut,Amer,32,8,22.13,113.6,39,91.5,10,63.2,254,0.08,23,9.43,13,109.7,24,100.3,11,0.91,134,2014,1163,77,11,2,Villanova,BE,29,5,23.68,116.3,21,92.6,12,66,103,0.075,30,7.47,49,110.1,18,102.6,90,2.61,87,2014,1437,65
42,11,Dayton,A10,26,11,14.25,113.8,37,99.6,72,63.8,223,0.038,93,6.25,63,107.7,79,101.4,51,-0.57,178,2014,1173,55,18,3,Syracuse,ACC,28,6,21.62,114.6,28,93,13,59.6,344,0.016,141,7.23,55,109.4,33,102.2,74,-1.01,189,2014,1393,53
3,1,Florida,SEC,36,3,28.57,116.5,19,88,3,61.3,318,0.053,68,9.02,22,109.4,32,100.4,14,2.39,94,2014,1196,61,16,9,Pittsburgh,ACC,26,10,21.89,116.9,18,95,25,62.2,295,-0.038,264,7.62,44,108,69,100.4,13,-3.66,275,2014,1338,45
1,4,Louisville,Amer,31,6,30.41,118.9,7,88.5,5,67.2,60,-0.045,278,4.31,95,107,100,102.7,93,-4.65,295,2014,1257,66,35,5,Saint Louis,A10,27,7,15.72,105.7,168,90,8,65.6,124,0.04,88,5.04,85,107.2,96,102.2,75,-1.5,206,2014,1387,51
12,2,Michigan,B10,28,9,23.44,123.9,3,100.5,89,61,330,0.047,76,11.65,2,110.3,12,98.6,1,0.62,142,2014,1276,79,41,7,Texas,B12,24,11,14.52,111.8,61,97.3,53,66.8,70,0.092,14,9.61,10,110.9,4,101.3,46,-1.74,213,2014,1400,65
9,4,Michigan St.,B10,29,9,23.92,118.6,13,94.7,21,64.4,188,-0.003,192,10.44,6,110.2,15,99.7,5,0.57,144,2014,1277,80,32,12,Harvard,Ivy,27,5,17.58,112.9,47,95.3,27,64.1,211,0.02,131,0.13,146,104.5,170,104.3,125,0.98,130,2014,1217,73
23,4,San Diego St.,MWC,31,5,20.38,110.4,86,90,7,62.3,294,0.067,37,5.18,79,108,68,102.8,96,2.71,86,2014,1361,63,61,12,North Dakota St.,Sum,26,7,11.76,115.5,25,103.7,144,62.3,292,0.089,17,1.38,121,106.8,105,105.4,173,5.32,44,2014,1295,44
5,2,Wisconsin,B10,30,8,25.89,122,4,96.1,35,62.4,286,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,2014,1458,85,28,7,Oregon,P12,24,10,19.02,118.9,8,99.9,79,67.5,50,-0.037,262,7.39,50,109.1,37,101.8,62,-1.18,197,2014,1332,77
2,1,Arizona,P12,33,5,30.11,116.5,20,86.4,1,62.8,272,0.014,151,9.3,17,109.9,20,100.6,18,1.62,113,2014,1112,84,24,8,Gonzaga,WCC,29,7,20.14,114,35,93.8,18,65,154,0.016,146,5.05,83,109,42,103.9,110,2.2,100,2014,1211,61
26,6,Baylor,B12,26,12,19.39,118.9,10,99.5,70,61.3,319,0.012,157,10.31,7,111,3,100.6,20,-0.36,171,2014,1124,85,17,3,Creighton,BE,27,8,21.72,124.2,2,102.5,124,63.6,237,0.024,128,7.5,48,108.5,58,101,35,1.31,122,2014,1166,55
20,3,Iowa St.,B12,28,8,21.07,118.9,9,97.8,55,70.2,12,0.064,42,10.77,4,111.1,2,100.4,12,1.44,117,2014,1235,85,29,6,North Carolina,ACC,24,10,18.44,112.6,48,94.2,20,69.2,18,0,186,8.83,23,110.5,9,101.6,60,1.31,121,2014,1314,83
13,8,Kentucky,SEC,29,11,22.55,118.3,14,95.8,32,64,217,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,2014,1246,78,6,1,Wichita St.,MVC,35,1,25.36,117.8,17,92.4,11,63.5,243,-0.009,205,1.04,125,105.8,119,104.8,144,2.89,79,2014,1455,76
34,10,Stanford,P12,23,13,16.06,112.4,54,96.4,40,65.3,147,0.016,144,9.42,14,110.2,17,100.7,25,2.34,97,2014,1390,60,7,2,Kansas,B12,25,10,24.6,119.3,6,94.7,22,66.6,83,-0.051,295,12.13,1,112.2,1,100,7,9.47,11,2014,1242,57
10,11,Tennessee,SEC,24,13,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,2014,1397,83,87,14,Mercer,ASun,27,9,8.34,110.8,75,102.4,119,63.6,233,0.022,130,-4.44,248,103.6,216,108,279,4.65,56,2014,1273,63
14,4,UCLA,P12,28,9,22.53,118.7,11,96.1,37,68.4,33,-0.019,224,7.63,43,109.1,39,101.5,58,-3.26,262,2014,1417,77,70,12,Stephen F. Austin,Slnd,32,3,10.83,112.3,58,101.5,105,61.2,323,0.073,33,-7.12,309,102,298,109.2,316,-4.19,286,2014,1372,60
4,1,Virginia,ACC,30,7,26.46,114.8,27,88.3,4,59.5,345,0.012,154,8.67,28,109.4,31,100.8,27,1.57,114,2014,1438,78,36,8,Memphis,Amer,24,10,15.22,112.4,56,97.1,50,67.5,53,0.048,73,7.25,54,108.3,63,101.1,39,0.02,160,2014,1272,60
2,1,Arizona,P12,33,5,30.11,116.5,20,86.4,1,62.8,272,0.014,151,9.3,17,109.9,20,100.6,18,1.62,113,2014,1112,70,23,4,San Diego St.,MWC,31,5,20.38,110.4,86,90,7,62.3,294,0.067,37,5.18,79,108,68,102.8,96,2.71,86,2014,1361,64
42,11,Dayton,A10,26,11,14.25,113.8,37,99.6,72,63.8,223,0.038,93,6.25,63,107.7,79,101.4,51,-0.57,178,2014,1173,82,34,10,Stanford,P12,23,13,16.06,112.4,54,96.4,40,65.3,147,0.016,144,9.42,14,110.2,17,100.7,25,2.34,97,2014,1390,72
3,1,Florida,SEC,36,3,28.57,116.5,19,88,3,61.3,318,0.053,68,9.02,22,109.4,32,100.4,14,2.39,94,2014,1196,79,14,4,UCLA,P12,28,9,22.53,118.7,11,96.1,37,68.4,33,-0.019,224,7.63,43,109.1,39,101.5,58,-3.26,262,2014,1417,68
5,2,Wisconsin,B10,30,8,25.89,122,4,96.1,35,62.4,286,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,2014,1458,69,26,6,Baylor,B12,26,12,19.39,118.9,10,99.5,70,61.3,319,0.012,157,10.31,7,111,3,100.6,20,-0.36,171,2014,1124,52
15,7,Connecticut,Amer,32,8,22.13,113.6,39,91.5,10,63.2,254,0.08,23,9.43,13,109.7,24,100.3,11,0.91,134,2014,1163,81,20,3,Iowa St.,B12,28,8,21.07,118.9,9,97.8,55,70.2,12,0.064,42,10.77,4,111.1,2,100.4,12,1.44,117,2014,1235,76
13,8,Kentucky,SEC,29,11,22.55,118.3,14,95.8,32,64,217,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,2014,1246,74,1,4,Louisville,Amer,31,6,30.41,118.9,7,88.5,5,67.2,60,-0.045,278,4.31,95,107,100,102.7,93,-4.65,295,2014,1257,69
12,2,Michigan,B10,28,9,23.44,123.9,3,100.5,89,61,330,0.047,76,11.65,2,110.3,12,98.6,1,0.62,142,2014,1276,73,10,11,Tennessee,SEC,24,13,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,2014,1397,71
9,4,Michigan St.,B10,29,9,23.92,118.6,13,94.7,21,64.4,188,-0.003,192,10.44,6,110.2,15,99.7,5,0.57,144,2014,1277,61,4,1,Virginia,ACC,30,7,26.46,114.8,27,88.3,4,59.5,345,0.012,154,8.67,28,109.4,31,100.8,27,1.57,114,2014,1438,59
3,1,Florida,SEC,36,3,28.57,116.5,19,88,3,61.3,318,0.053,68,9.02,22,109.4,32,100.4,14,2.39,94,2014,1196,62,42,11,Dayton,A10,26,11,14.25,113.8,37,99.6,72,63.8,223,0.038,93,6.25,63,107.7,79,101.4,51,-0.57,178,2014,1173,52
5,2,Wisconsin,B10,30,8,25.89,122,4,96.1,35,62.4,286,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,2014,1458,64,2,1,Arizona,P12,33,5,30.11,116.5,20,86.4,1,62.8,272,0.014,151,9.3,17,109.9,20,100.6,18,1.62,113,2014,1112,63
15,7,Connecticut,Amer,32,8,22.13,113.6,39,91.5,10,63.2,254,0.08,23,9.43,13,109.7,24,100.3,11,0.91,134,2014,1163,60,9,4,Michigan St.,B10,29,9,23.92,118.6,13,94.7,21,64.4,188,-0.003,192,10.44,6,110.2,15,99.7,5,0.57,144,2014,1277,54
13,8,Kentucky,SEC,29,11,22.55,118.3,14,95.8,32,64,217,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,2014,1246,75,12,2,Michigan,B10,28,9,23.44,123.9,3,100.5,89,61,330,0.047,76,11.65,2,110.3,12,98.6,1,0.62,142,2014,1276,72
15,7,Connecticut,Amer,32,8,22.13,113.6,39,91.5,10,63.2,254,0.08,23,9.43,13,109.7,24,100.3,11,0.91,134,2014,1163,63,3,1,Florida,SEC,36,3,28.57,116.5,19,88,3,61.3,318,0.053,68,9.02,22,109.4,32,100.4,14,2.39,94,2014,1196,53
13,8,Kentucky,SEC,29,11,22.55,118.3,14,95.8,32,64,217,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,2014,1246,74,5,2,Wisconsin,B10,30,8,25.89,122,4,96.1,35,62.4,286,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,2014,1458,73
15,7,Connecticut,Amer,32,8,22.13,113.6,39,91.5,10,63.2,254,0.08,23,9.43,13,109.7,24,100.3,11,0.91,134,2014,1163,60,13,8,Kentucky,SEC,29,11,22.55,118.3,14,95.8,32,64,217,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,2014,1246,54
