Team 1 Rank,Team 1 Tournament Rank,Team 1 Team Name,Team 1 Conference,Team 1 Wins,Team 1 Losses,Team 1 AdjEM,Team 1 AdjO,Team 1 AdjO Rank,Team 1 AdjD,Team 1 AdjD Rank,Team 1 AdjT,Team 1 AdjT Rank,Team 1 Luck,Team 1 Luck Rank,Team 1 SS AdjEM,Team 1 SS AdjEM Rank,Team 1 SS OppO,Team 1 SS OppO Rank,Team 1 SS OppD,Team 1 SS OppD Rank,Team 1 NCSOS AdjEM,Team 1 NCSOS AdjEM Rank,Team 1 Year,Team 1 ID,Team 1 Score,Team 2 Rank,Team 2 Tournament Rank,Team 2 Team Name,Team 2 Conference,Team 2 Wins,Team 2 Losses,Team 2 AdjEM,Team 2 AdjO,Team 2 AdjO Rank,Team 2 AdjD,Team 2 AdjD Rank,Team 2 AdjT,Team 2 AdjT Rank,Team 2 Luck,Team 2 Luck Rank,Team 2 SS AdjEM,Team 2 SS AdjEM Rank,Team 2 SS OppO,Team 2 SS OppO Rank,Team 2 SS OppD,Team 2 SS OppD Rank,Team 2 NCSOS AdjEM,Team 2 NCSOS AdjEM Rank,Team 2 Year,Team 2 ID,Team 2 Score
37,6,Boston College,BE,24,10,15.42,110.5,55,95.1,34,62.6,282,0.045,64,7.21,35,106.2,73,99,18,-2.14,218,2004,1130,58,45,11,Utah,MWC,24,9,14.13,110.1,60,96,42,58.8,317,0.064,36,4.45,87,106.8,50,102.3,121,-0.97,188,2004,1428,51
16,4,Cincinnati,CUSA,25,7,21.56,116.1,13,94.5,26,66.7,127,0.003,163,5.62,66,105.6,90,100,41,-0.28,172,2004,1153,80,85,13,East Tennessee St.,SC,27,6,8.6,104.4,140,95.8,41,73.2,3,0.016,130,-2.39,214,102.2,210,104.6,201,0.64,147,2004,1190,77
8,3,Georgia Tech,ACC,28,10,24.69,113.5,28,88.8,4,69.1,49,0.008,148,13.74,3,110.8,2,97.1,5,0.97,138,2004,1210,65,84,14,Northern Iowa,MVC,21,10,8.78,107.4,92,98.6,77,64.8,201,0.022,111,2.45,114,103.9,147,101.4,96,-1.91,212,2004,1320,60
13,5,Illinois,B10,26,7,22.11,117.8,8,95.7,39,63.5,252,0.055,47,8.13,26,107.7,28,99.5,26,2.52,89,2004,1228,72,61,12,Murray St.,OVC,28,6,10.62,110.5,56,99.9,101,68.7,59,0.064,38,-3.8,233,103.1,180,106.9,296,1.25,131,2004,1293,53
18,4,Kansas,B12,24,9,20.89,112.3,38,91.4,13,69.4,40,0.017,125,10.39,11,109.2,10,98.8,15,6.53,30,2004,1242,78,63,13,Illinois Chicago,Horz,24,8,10.39,107.5,86,97.1,54,64.6,208,0.037,78,-0.52,171,103.6,153,104.1,182,-2.97,236,2004,1227,53
10,1,Kentucky,SEC,27,5,23.35,113.5,26,90.1,7,66.1,151,0.031,87,8.97,16,108.3,16,99.3,21,3.47,67,2004,1246,96,256,16,Florida A&M,MEAC,15,17,-9.35,98.9,239,108.3,257,70.9,15,0.005,156,-9.84,306,96.9,305,106.7,293,1.67,120,2004,1197,76
33,7,Memphis,CUSA,22,8,16.17,111.8,43,95.6,37,66.6,131,0.012,137,5.55,69,105.7,86,100.2,48,1.83,114,2004,1272,59,39,10,South Carolina,SEC,23,11,15.02,109.7,64,94.7,28,65.5,176,0,172,6.15,54,105.8,82,99.6,28,-8.05,302,2004,1376,43
14,2,Mississippi St.,SEC,26,4,21.74,114.7,18,92.9,17,68.1,82,0.021,114,6.38,48,106.3,69,99.9,39,-1.89,210,2004,1280,85,194,15,Monmouth,NEC,21,12,-3.99,98.1,251,102.1,145,66,155,0.112,5,-6.71,264,100.6,246,107.3,308,2.53,88,2004,1284,52
9,3,N.C. State,ACC,21,10,23.98,119.1,4,95.1,33,62.1,292,-0.072,298,12.81,6,109.5,6,96.7,3,-0.59,179,2004,1301,61,67,14,Louisiana Lafayette,SB,20,9,10.23,109.2,68,99,85,69.1,52,0.006,154,0.84,141,103.8,150,103,141,10.92,6,2004,1418,52
4,2,Oklahoma St.,B12,31,4,27.37,118.5,6,91.1,11,64.8,203,0.029,92,7.56,31,107.7,29,100.1,44,-5.55,274,2004,1329,75,125,15,Eastern Washington,BSky,17,13,3.09,105.4,118,102.3,150,64.5,215,0.014,133,-0.25,162,103.3,176,103.5,156,7.22,22,2004,1186,56
82,12,Pacific,BW,25,8,8.93,108.6,76,99.7,99,63.6,249,0.096,12,0.28,150,103.4,164,103.1,147,3.56,66,2004,1334,66,24,5,Providence,BE,20,9,18.32,112.3,40,93.9,21,65,196,0.003,165,8.8,21,107.9,25,99.1,19,4.05,59,2004,1344,58
5,3,Pittsburgh,BE,31,5,25.91,114.1,20,88.2,2,59.7,314,-0.028,235,5.97,56,106.4,63,100.5,65,-8.2,305,2004,1338,53,98,14,UCF,ASun,25,6,5.91,103.3,153,97.4,60,62.6,283,0.087,18,-5.87,255,101.4,234,107.2,306,-3.79,246,2004,1416,44
46,9,UAB,CUSA,22,10,13.63,108.1,79,94.5,25,70.7,20,0.019,120,5.34,75,105.8,83,100.4,62,1.6,122,2004,1412,102,60,8,Washington,P10,19,12,10.78,113.1,30,102.3,152,73.5,1,0.031,88,6.16,52,106.6,58,100.4,63,2.14,107,2004,1449,100
23,6,Vanderbilt,SEC,23,10,18.64,113.6,23,95,30,65,193,-0.002,176,7.87,28,108,23,100.1,45,-6.57,288,2004,1435,71,31,11,Western Michigan,MAC,26,5,16.29,114.3,19,98,64,65.6,173,0.037,74,-0.63,175,103.5,157,104.1,186,-1.21,196,2004,1444,58
6,6,Wisconsin,B10,25,7,25.74,116,14,90.3,8,60.7,310,-0.001,174,8.34,23,108,20,99.7,30,3.63,64,2004,1458,76,38,11,Richmond,A10,20,13,15.07,105.9,109,90.9,9,62.7,281,-0.06,281,6.95,41,107.2,37,100.2,50,7.66,17,2004,1350,64
21,7,Xavier,A10,26,11,20.16,113.8,21,93.6,20,64.1,230,-0.022,219,7.19,36,107.5,33,100.3,58,2.75,81,2004,1462,80,19,10,Louisville,CUSA,20,10,20.44,107.1,94,86.6,1,67.4,106,-0.079,303,7.09,39,107,43,99.9,37,4.23,57,2004,1257,70
29,8,Alabama,SEC,20,13,16.5,114.7,17,98.2,67,64.7,207,0.004,161,11.2,8,109.1,12,97.9,7,6.59,29,2004,1104,70,12,1,Stanford,P10,30,2,22.52,111.9,42,89.3,5,64.5,212,0.051,56,3.76,99,105.9,78,102.2,117,-1.79,209,2004,1390,67
2,2,Connecticut,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216,2004,1163,72,58,7,DePaul,CUSA,22,10,11.36,113,33,101.6,132,63.2,267,0.091,17,5.83,62,106.4,64,100.6,71,-0.62,180,2004,1177,55
1,1,Duke,ACC,31,6,32.33,120.8,2,88.5,3,67.7,94,-0.028,232,12.59,7,109.5,7,96.9,4,2.42,94,2004,1181,90,27,8,Seton Hall,BE,21,10,17.35,112.3,37,95,31,65.4,180,-0.004,178,7.85,29,107.2,36,99.4,23,-1.14,193,2004,1371,62
20,10,Nevada,WAC,25,9,20.27,112.3,39,92,15,68.7,58,-0.039,251,7.09,38,107.6,32,100.5,66,4.97,48,2004,1305,91,7,2,Gonzaga,WCC,28,3,25.34,120.8,3,95.5,36,66.6,128,0.013,136,3.28,105,105.5,94,102.2,116,7,23,2004,1211,72
3,1,Saint Joseph's,A10,30,2,27.66,118.9,5,91.2,12,66.1,148,0.06,42,6.99,40,107.1,38,100.1,43,8.86,10,2004,1386,70,28,8,Texas Tech,B12,23,11,17.11,111.4,46,94.3,24,66.7,126,0.01,143,8.29,24,108.4,15,100.1,47,2.29,97,2004,1403,65
30,5,Syracuse,BE,23,8,16.34,113.1,31,96.7,50,65.7,169,0.086,19,7.88,27,107.4,34,99.6,27,-4.61,261,2004,1393,72,22,4,Maryland,ACC,20,12,19.81,110.9,52,91.1,10,71.1,12,-0.009,189,14.09,1,112.1,1,98,8,-1.13,192,2004,1268,70
17,3,Texas,B12,25,8,21.54,115.6,16,94.1,22,64.7,206,0.038,72,9.27,14,109.1,11,99.8,35,0.8,143,2004,1400,78,11,6,North Carolina,ACC,19,11,23.23,117.4,10,94.1,23,70.9,16,-0.091,311,13.85,2,110.2,4,96.4,2,2.76,79,2004,1314,75
15,4,Wake Forest,ACC,21,10,21.69,121.6,1,99.9,102,70.4,23,-0.019,216,13.52,4,109.6,5,96.1,1,1.79,116,2004,1448,84,48,12,Manhattan,MAAC,25,6,13.38,109.1,71,95.7,38,65,194,0.012,139,-1.77,193,103.2,177,105,220,1.31,130,2004,1264,80
8,3,Georgia Tech,ACC,28,10,24.69,113.5,28,88.8,4,69.1,49,0.008,148,13.74,3,110.8,2,97.1,5,0.97,138,2004,1210,57,37,6,Boston College,BE,24,10,15.42,110.5,55,95.1,34,62.6,282,0.045,64,7.21,35,106.2,73,99,18,-2.14,218,2004,1130,54
13,5,Illinois,B10,26,7,22.11,117.8,8,95.7,39,63.5,252,0.055,47,8.13,26,107.7,28,99.5,26,2.52,89,2004,1228,92,16,4,Cincinnati,CUSA,25,7,21.56,116.1,13,94.5,26,66.7,127,0.003,163,5.62,66,105.6,90,100,41,-0.28,172,2004,1153,68
18,4,Kansas,B12,24,9,20.89,112.3,38,91.4,13,69.4,40,0.017,125,10.39,11,109.2,10,98.8,15,6.53,30,2004,1242,78,82,12,Pacific,BW,25,8,8.93,108.6,76,99.7,99,63.6,249,0.096,12,0.28,150,103.4,164,103.1,147,3.56,66,2004,1334,63
4,2,Oklahoma St.,B12,31,4,27.37,118.5,6,91.1,11,64.8,203,0.029,92,7.56,31,107.7,29,100.1,44,-5.55,274,2004,1329,70,33,7,Memphis,CUSA,22,8,16.17,111.8,43,95.6,37,66.6,131,0.012,137,5.55,69,105.7,86,100.2,48,1.83,114,2004,1272,53
5,3,Pittsburgh,BE,31,5,25.91,114.1,20,88.2,2,59.7,314,-0.028,235,5.97,56,106.4,63,100.5,65,-8.2,305,2004,1338,59,6,6,Wisconsin,B10,25,7,25.74,116,14,90.3,8,60.7,310,-0.001,174,8.34,23,108,20,99.7,30,3.63,64,2004,1458,55
46,9,UAB,CUSA,22,10,13.63,108.1,79,94.5,25,70.7,20,0.019,120,5.34,75,105.8,83,100.4,62,1.6,122,2004,1412,76,10,1,Kentucky,SEC,27,5,23.35,113.5,26,90.1,7,66.1,151,0.031,87,8.97,16,108.3,16,99.3,21,3.47,67,2004,1246,75
23,6,Vanderbilt,SEC,23,10,18.64,113.6,23,95,30,65,193,-0.002,176,7.87,28,108,23,100.1,45,-6.57,288,2004,1435,75,9,3,N.C. State,ACC,21,10,23.98,119.1,4,95.1,33,62.1,292,-0.072,298,12.81,6,109.5,6,96.7,3,-0.59,179,2004,1301,73
21,7,Xavier,A10,26,11,20.16,113.8,21,93.6,20,64.1,230,-0.022,219,7.19,36,107.5,33,100.3,58,2.75,81,2004,1462,89,14,2,Mississippi St.,SEC,26,4,21.74,114.7,18,92.9,17,68.1,82,0.021,114,6.38,48,106.3,69,99.9,39,-1.89,210,2004,1280,74
29,8,Alabama,SEC,20,13,16.5,114.7,17,98.2,67,64.7,207,0.004,161,11.2,8,109.1,12,97.9,7,6.59,29,2004,1104,80,30,5,Syracuse,BE,23,8,16.34,113.1,31,96.7,50,65.7,169,0.086,19,7.88,27,107.4,34,99.6,27,-4.61,261,2004,1393,71
2,2,Connecticut,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216,2004,1163,73,23,6,Vanderbilt,SEC,23,10,18.64,113.6,23,95,30,65,193,-0.002,176,7.87,28,108,23,100.1,45,-6.57,288,2004,1435,53
4,2,Oklahoma St.,B12,31,4,27.37,118.5,6,91.1,11,64.8,203,0.029,92,7.56,31,107.7,29,100.1,44,-5.55,274,2004,1329,63,5,3,Pittsburgh,BE,31,5,25.91,114.1,20,88.2,2,59.7,314,-0.028,235,5.97,56,106.4,63,100.5,65,-8.2,305,2004,1338,51
3,1,Saint Joseph's,A10,30,2,27.66,118.9,5,91.2,12,66.1,148,0.06,42,6.99,40,107.1,38,100.1,43,8.86,10,2004,1386,84,15,4,Wake Forest,ACC,21,10,21.69,121.6,1,99.9,102,70.4,23,-0.019,216,13.52,4,109.6,5,96.1,1,1.79,116,2004,1448,80
1,1,Duke,ACC,31,6,32.33,120.8,2,88.5,3,67.7,94,-0.028,232,12.59,7,109.5,7,96.9,4,2.42,94,2004,1181,72,13,5,Illinois,B10,26,7,22.11,117.8,8,95.7,39,63.5,252,0.055,47,8.13,26,107.7,28,99.5,26,2.52,89,2004,1228,62
8,3,Georgia Tech,ACC,28,10,24.69,113.5,28,88.8,4,69.1,49,0.008,148,13.74,3,110.8,2,97.1,5,0.97,138,2004,1210,72,20,10,Nevada,WAC,25,9,20.27,112.3,39,92,15,68.7,58,-0.039,251,7.09,38,107.6,32,100.5,66,4.97,48,2004,1305,67
18,4,Kansas,B12,24,9,20.89,112.3,38,91.4,13,69.4,40,0.017,125,10.39,11,109.2,10,98.8,15,6.53,30,2004,1242,100,46,9,UAB,CUSA,22,10,13.63,108.1,79,94.5,25,70.7,20,0.019,120,5.34,75,105.8,83,100.4,62,1.6,122,2004,1412,74
21,7,Xavier,A10,26,11,20.16,113.8,21,93.6,20,64.1,230,-0.022,219,7.19,36,107.5,33,100.3,58,2.75,81,2004,1462,79,17,3,Texas,B12,25,8,21.54,115.6,16,94.1,22,64.7,206,0.038,72,9.27,14,109.1,11,99.8,35,0.8,143,2004,1400,71
2,2,Connecticut,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216,2004,1163,87,29,8,Alabama,SEC,20,13,16.5,114.7,17,98.2,67,64.7,207,0.004,161,11.2,8,109.1,12,97.9,7,6.59,29,2004,1104,71
4,2,Oklahoma St.,B12,31,4,27.37,118.5,6,91.1,11,64.8,203,0.029,92,7.56,31,107.7,29,100.1,44,-5.55,274,2004,1329,64,3,1,Saint Joseph's,A10,30,2,27.66,118.9,5,91.2,12,66.1,148,0.06,42,6.99,40,107.1,38,100.1,43,8.86,10,2004,1386,62
1,1,Duke,ACC,31,6,32.33,120.8,2,88.5,3,67.7,94,-0.028,232,12.59,7,109.5,7,96.9,4,2.42,94,2004,1181,66,21,7,Xavier,A10,26,11,20.16,113.8,21,93.6,20,64.1,230,-0.022,219,7.19,36,107.5,33,100.3,58,2.75,81,2004,1462,63
8,3,Georgia Tech,ACC,28,10,24.69,113.5,28,88.8,4,69.1,49,0.008,148,13.74,3,110.8,2,97.1,5,0.97,138,2004,1210,79,18,4,Kansas,B12,24,9,20.89,112.3,38,91.4,13,69.4,40,0.017,125,10.39,11,109.2,10,98.8,15,6.53,30,2004,1242,71
2,2,Connecticut,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216,2004,1163,79,1,1,Duke,ACC,31,6,32.33,120.8,2,88.5,3,67.7,94,-0.028,232,12.59,7,109.5,7,96.9,4,2.42,94,2004,1181,78
8,3,Georgia Tech,ACC,28,10,24.69,113.5,28,88.8,4,69.1,49,0.008,148,13.74,3,110.8,2,97.1,5,0.97,138,2004,1210,67,4,2,Oklahoma St.,B12,31,4,27.37,118.5,6,91.1,11,64.8,203,0.029,92,7.56,31,107.7,29,100.1,44,-5.55,274,2004,1329,65
2,2,Connecticut,BE,33,6,28.3,117.8,9,89.5,6,68.2,75,0.012,140,8.93,18,107.7,27,98.8,14,-2.05,216,2004,1163,82,8,3,Georgia Tech,ACC,28,10,24.69,113.5,28,88.8,4,69.1,49,0.008,148,13.74,3,110.8,2,97.1,5,0.97,138,2004,1210,73
